mean1,std1,n1,dim1,dist1,mean2,std2,n2,dim2,dist2,time_pald_numpy,bound_pald_numpy
1,1,310,11,normal,1,41,610,11,normal,22.86092972755432,0.0016066054623259168
1,1,310,11,normal,1,41,610,11,normal,22.886839628219604,0.0016098648692098678
1,1,310,11,normal,1,41,610,11,normal,22.86052632331848,0.0015971928102114664
1,1,410,11,normal,1,41,610,11,normal,28.386765241622925,0.0014647548432214406
1,1,410,11,normal,1,41,610,11,normal,28.59537935256958,0.0014680388389287408
1,1,410,11,normal,1,41,610,11,normal,28.68266272544861,0.0014639338480048792
1,1,410,11,normal,1,41,610,11,normal,28.334564447402954,0.0014705236109527858
1,1,410,11,normal,1,41,610,11,normal,28.433887481689453,0.001477566329593925
1,1,510,11,normal,1,41,610,11,normal,34.83281922340393,0.0013243412764206007
1,1,510,11,normal,1,41,610,11,normal,34.80236864089966,0.0013593636250551163
1,1,510,11,normal,1,41,610,11,normal,35.10559868812561,0.0013679569684153503
1,1,510,11,normal,1,41,610,11,normal,35.013118267059326,0.001379662338157118
1,1,510,11,normal,1,41,610,11,normal,34.911885261535645,0.0013479876363158383
1,1,610,11,normal,1,41,610,11,normal,41.68895721435547,0.001273298517937338
1,1,610,11,normal,1,41,610,11,normal,41.69254970550537,0.0012651340646775721
1,1,610,11,normal,1,41,610,11,normal,41.93785786628723,0.0012648805235158716
1,1,610,11,normal,1,41,610,11,normal,41.752259969711304,0.0012614741486398553
1,1,610,11,normal,1,41,610,11,normal,41.92232155799866,0.0012516706512659469
1,1,710,11,normal,1,41,610,11,normal,49.51798391342163,0.0011941619852575331
1,1,710,11,normal,1,41,610,11,normal,49.32980799674988,0.0011848115897495864
1,1,710,11,normal,1,41,610,11,normal,49.77571487426758,0.0011857098446158918
1,1,710,11,normal,1,41,610,11,normal,49.3452045917511,0.0011855723390264696
1,1,710,11,normal,1,41,610,11,normal,49.3714485168457,0.0011852190423922127
1,1,810,11,normal,1,41,610,11,normal,57.90783381462097,0.0011125749601683976
1,1,810,11,normal,1,41,610,11,normal,57.91192579269409,0.0011096835023745825
1,1,810,11,normal,1,41,610,11,normal,57.89348387718201,0.0011217523617890826
1,1,810,11,normal,1,41,610,11,normal,57.99098539352417,0.0011226668041493415
1,1,810,11,normal,1,41,610,11,normal,58.09004735946655,0.0011068804036188276
1,1,910,11,normal,1,41,610,11,normal,66.65143585205078,0.0010452781454659747
1,1,910,11,normal,1,41,610,11,normal,66.81268858909607,0.0010453129983880502
1,1,910,11,normal,1,41,610,11,normal,67.51074647903442,0.0010516952423255794
1,1,910,11,normal,1,41,610,11,normal,66.78580403327942,0.0010535005107003485
1,1,910,11,normal,1,41,610,11,normal,66.66516876220703,0.001051319551566684
1,1,10,11,normal,1,41,710,11,normal,13.714452266693115,0.0022120318637163243
1,1,10,11,normal,1,41,710,11,normal,13.684804677963257,0.002254568686048707
1,1,10,11,normal,1,41,710,11,normal,13.70448613166809,0.0022473786503374006
1,1,10,11,normal,1,41,710,11,normal,13.72272801399231,0.0021996385569150183
1,1,10,11,normal,1,41,710,11,normal,13.70512080192566,0.0022047803733665564
1,1,110,11,normal,1,41,710,11,normal,18.057703971862793,0.0018215781453265975
1,1,110,11,normal,1,41,710,11,normal,17.9495210647583,0.001802966287351552
1,1,110,11,normal,1,41,710,11,normal,18.010668992996216,0.0017984022038332605
1,1,110,11,normal,1,41,710,11,normal,17.98840045928955,0.0018086197605772978
1,1,110,11,normal,1,41,710,11,normal,18.00860905647278,0.0018173813089554967
1,1,210,11,normal,1,41,710,11,normal,22.781420469284058,0.0016059501847542085
1,1,210,11,normal,1,41,710,11,normal,22.807533979415894,0.0016234245253296913
1,1,210,11,normal,1,41,710,11,normal,22.841958045959473,0.0016164512619116806
1,1,210,11,normal,1,41,710,11,normal,22.73538374900818,0.001612768252836226
1,1,210,11,normal,1,41,710,11,normal,22.714232921600342,0.001619780723808175
1,1,310,11,normal,1,41,710,11,normal,28.39821195602417,0.0014684878996596307
1,1,310,11,normal,1,41,710,11,normal,28.33601975440979,0.0014743486482294683
1,1,310,11,normal,1,41,710,11,normal,28.4533371925354,0.001466357102413885
1,1,310,11,normal,1,41,710,11,normal,28.345275402069092,0.0014545182138574336
1,1,310,11,normal,1,41,710,11,normal,28.407520055770874,0.0014635681375977806
1,1,410,11,normal,1,41,710,11,normal,34.894224643707275,0.0013448089614839151
1,1,410,11,normal,1,41,710,11,normal,34.82760524749756,0.0013556464460774307
1,1,410,11,normal,1,41,710,11,normal,34.8897340297699,0.001351048269882558
1,1,410,11,normal,1,41,710,11,normal,35.03380346298218,0.0013612525135862105
1,1,410,11,normal,1,41,710,11,normal,34.86098504066467,0.0013546803216107919
1,1,510,11,normal,1,41,710,11,normal,41.73056626319885,0.0012524866302322717
1,1,510,11,normal,1,41,710,11,normal,41.80236339569092,0.0012576701304351189
1,1,510,11,normal,1,41,710,11,normal,41.94485664367676,0.0012606978955213837
1,1,510,11,normal,1,41,710,11,normal,41.863964796066284,0.0012454819356521047
1,1,510,11,normal,1,41,710,11,normal,41.60140681266785,0.0012556407678467648
1,1,610,11,normal,1,41,710,11,normal,49.38167667388916,0.001181294159200714
1,1,610,11,normal,1,41,710,11,normal,49.5887348651886,0.001168507165353972
1,1,610,11,normal,1,41,710,11,normal,49.44261860847473,0.0011759365128966067
1,1,610,11,normal,1,41,710,11,normal,49.45616698265076,0.001167146190559356
1,1,610,11,normal,1,41,710,11,normal,49.3894407749176,0.0011795254924200878
1,1,710,11,normal,1,41,710,11,normal,58.27821636199951,0.001090143290534831
1,1,710,11,normal,1,41,710,11,normal,58.1126503944397,0.0011016937521225022
1,1,710,11,normal,1,41,710,11,normal,57.77561378479004,0.0011094033924474813
1,1,710,11,normal,1,41,710,11,normal,57.88923478126526,0.0011034348274005055
1,1,710,11,normal,1,41,710,11,normal,57.86119723320007,0.001105912062736982
1,1,810,11,normal,1,41,710,11,normal,66.85976314544678,0.0010352008508849454
1,1,810,11,normal,1,41,710,11,normal,66.9070336818695,0.001040505119146165
1,1,810,11,normal,1,41,710,11,normal,66.9803295135498,0.0010422857147744046
1,1,810,11,normal,1,41,710,11,normal,66.7410056591034,0.0010434273342743957
1,1,810,11,normal,1,41,710,11,normal,67.25874781608582,0.0010382365475252444
1,1,910,11,normal,1,41,710,11,normal,76.6882016658783,0.0009935264742109277
1,1,910,11,normal,1,41,710,11,normal,76.86111521720886,0.0009879536326625868
1,1,910,11,normal,1,41,710,11,normal,76.45093774795532,0.0009880608845728315
1,1,910,11,normal,1,41,710,11,normal,76.64693188667297,0.0009910270708814199
1,1,910,11,normal,1,41,710,11,normal,76.96963000297546,0.0009893282185815563
1,1,10,11,normal,1,41,810,11,normal,18.005266904830933,0.001950451151538536
1,1,10,11,normal,1,41,810,11,normal,17.97102665901184,0.001987274322517528
1,1,10,11,normal,1,41,810,11,normal,17.997119426727295,0.0019893272976426197
1,1,10,11,normal,1,41,810,11,normal,17.950159788131714,0.001962791531068734
1,1,10,11,normal,1,41,810,11,normal,17.994680166244507,0.0019785927594365405
1,1,110,11,normal,1,41,810,11,normal,22.855113744735718,0.0016472012650157323
1,1,110,11,normal,1,41,810,11,normal,22.822821140289307,0.0016537352012551084
1,1,110,11,normal,1,41,810,11,normal,22.77278208732605,0.0016502299161269935
1,1,110,11,normal,1,41,810,11,normal,22.90643310546875,0.0016693429596435871
1,1,110,11,normal,1,41,810,11,normal,22.893725633621216,0.0016478730048081805
1,1,210,11,normal,1,41,810,11,normal,28.77085852622986,0.0014882418514987287
1,1,210,11,normal,1,41,810,11,normal,28.579537630081177,0.0014849132867291372
1,1,210,11,normal,1,41,810,11,normal,28.378995180130005,0.0014656432468903183
1,1,210,11,normal,1,41,810,11,normal,28.337707996368408,0.0014675689313860167
1,1,210,11,normal,1,41,810,11,normal,28.459672212600708,0.001464377031955179
1,1,310,11,normal,1,41,810,11,normal,34.90423130989075,0.0013535264388194917
1,1,310,11,normal,1,41,810,11,normal,35.0303316116333,0.001361946683673264
1,1,310,11,normal,1,41,810,11,normal,34.86512756347656,0.0013647957645174533
1,1,310,11,normal,1,41,810,11,normal,34.90493607521057,0.0013648839065700212
1,1,310,11,normal,1,41,810,11,normal,34.85641670227051,0.0013516985882545119
1,1,410,11,normal,1,41,810,11,normal,41.932363510131836,0.0012574616092910884
1,1,410,11,normal,1,41,810,11,normal,42.00904870033264,0.0012689079697782214
1,1,410,11,normal,1,41,810,11,normal,41.80584907531738,0.0012423634474969193
1,1,410,11,normal,1,41,810,11,normal,41.84003210067749,0.0012520671767436975
1,1,410,11,normal,1,41,810,11,normal,41.73950505256653,0.0012356416284784572
1,1,510,11,normal,1,41,810,11,normal,49.63549256324768,0.001177422310006348
1,1,510,11,normal,1,41,810,11,normal,49.4089789390564,0.0011584080630343547
1,1,510,11,normal,1,41,810,11,normal,49.501821756362915,0.00117441832508168
1,1,510,11,normal,1,41,810,11,normal,49.424864292144775,0.00116883943421166
1,1,510,11,normal,1,41,810,11,normal,49.46168088912964,0.001176129661687832
1,1,610,11,normal,1,41,810,11,normal,57.98622918128967,0.0010938767322760084
1,1,610,11,normal,1,41,810,11,normal,57.975701332092285,0.0011013997421512912
1,1,610,11,normal,1,41,810,11,normal,57.9211905002594,0.0010957535533330407
1,1,610,11,normal,1,41,810,11,normal,58.11577081680298,0.001098186500801455
1,1,610,11,normal,1,41,810,11,normal,57.83173441886902,0.0010977310461568297
1,1,710,11,normal,1,41,810,11,normal,66.45997667312622,0.0010353957603631055
1,1,710,11,normal,1,41,810,11,normal,66.78598833084106,0.0010392897199261438
1,1,710,11,normal,1,41,810,11,normal,66.99714851379395,0.0010292616868745415
1,1,710,11,normal,1,41,810,11,normal,66.76409363746643,0.0010420007842732253
1,1,710,11,normal,1,41,810,11,normal,66.81719994544983,0.0010346650609381885
1,1,810,11,normal,1,41,810,11,normal,76.57633185386658,0.0009724366021008117
1,1,810,11,normal,1,41,810,11,normal,76.49814033508301,0.0009790050802905134
1,1,810,11,normal,1,41,810,11,normal,77.03193688392639,0.0009782346968070896
1,1,810,11,normal,1,41,810,11,normal,76.8880364894867,0.0009819309017853964
1,1,810,11,normal,1,41,810,11,normal,77.15844798088074,0.0009775840824066057
1,1,910,11,normal,1,41,810,11,normal,87.11764025688171,0.0009347203944136378
1,1,910,11,normal,1,41,810,11,normal,87.76161479949951,0.0009437549775721843
1,1,910,11,normal,1,41,810,11,normal,87.19650888442993,0.0009382307873229772
1,1,910,11,normal,1,41,810,11,normal,87.31876873970032,0.0009298056948786299
1,1,910,11,normal,1,41,810,11,normal,87.46300220489502,0.0009307391308440747
1,1,10,11,normal,1,41,910,11,normal,22.884646892547607,0.001789643246102971
1,1,10,11,normal,1,41,910,11,normal,22.90277934074402,0.0018220958960364763
1,1,10,11,normal,1,41,910,11,normal,22.8574059009552,0.001805869427623653
1,1,10,11,normal,1,41,910,11,normal,23.037235260009766,0.0017623192844363957
1,1,10,11,normal,1,41,910,11,normal,22.86604070663452,0.0018016103995006228
1,1,110,11,normal,1,41,910,11,normal,28.475083351135254,0.0015073236585534588
1,1,110,11,normal,1,41,910,11,normal,28.722736358642578,0.0015050183067709725
1,1,110,11,normal,1,41,910,11,normal,28.747423887252808,0.0015112253646744113
1,1,110,11,normal,1,41,910,11,normal,28.33530616760254,0.0015222175390338661
1,1,110,11,normal,1,41,910,11,normal,28.433613300323486,0.0014963792927396025
1,1,210,11,normal,1,41,910,11,normal,34.971431016922,0.0013664279353414394
1,1,210,11,normal,1,41,910,11,normal,34.924031019210815,0.0013577628682903853
1,1,210,11,normal,1,41,910,11,normal,34.94430112838745,0.001374812095821888
1,1,210,11,normal,1,41,910,11,normal,34.99134802818298,0.0013626483464887077
1,1,210,11,normal,1,41,910,11,normal,34.87339735031128,0.0013729348631216312
1,1,310,11,normal,1,41,910,11,normal,41.88909578323364,0.0012634332337273493
1,1,310,11,normal,1,41,910,11,normal,41.90157651901245,0.0012531715883230007
1,1,310,11,normal,1,41,910,11,normal,41.68565368652344,0.001231799954500986
1,1,310,11,normal,1,41,910,11,normal,41.790956258773804,0.0012574102212524949
1,1,310,11,normal,1,41,910,11,normal,41.7899694442749,0.0012606248073711412
1,1,410,11,normal,1,41,910,11,normal,49.4566547870636,0.0011596570774062404
1,1,410,11,normal,1,41,910,11,normal,49.574721336364746,0.0011694128428162446
1,1,410,11,normal,1,41,910,11,normal,49.59656548500061,0.001155477724506328
1,1,410,11,normal,1,41,910,11,normal,49.84509587287903,0.0011725048548690761
1,1,410,11,normal,1,41,910,11,normal,49.39830470085144,0.0011707815114321352
1,1,510,11,normal,1,41,910,11,normal,57.8622624874115,0.0010846447737006867
1,1,510,11,normal,1,41,910,11,normal,58.007577419281006,0.0010892042210430355
1,1,510,11,normal,1,41,910,11,normal,58.26657223701477,0.001091828074874719
1,1,510,11,normal,1,41,910,11,normal,57.933072090148926,0.001098981919887755
1,1,510,11,normal,1,41,910,11,normal,58.0262565612793,0.001086117197123998
1,1,610,11,normal,1,41,910,11,normal,66.62633538246155,0.0010310381024044247
1,1,610,11,normal,1,41,910,11,normal,66.48584413528442,0.00105109503512851
1,1,610,11,normal,1,41,910,11,normal,67.09219360351562,0.001041008930730194
1,1,610,11,normal,1,41,910,11,normal,66.34361338615417,0.001017940413026116
1,1,610,11,normal,1,41,910,11,normal,66.66636276245117,0.0010353553826006972
1,1,710,11,normal,1,41,910,11,normal,76.46150302886963,0.0009714519870500177
1,1,710,11,normal,1,41,910,11,normal,76.7319667339325,0.0009773635465436465
1,1,710,11,normal,1,41,910,11,normal,76.66399717330933,0.0009801513338999063
1,1,710,11,normal,1,41,910,11,normal,76.36670279502869,0.0009805913424521721
1,1,710,11,normal,1,41,910,11,normal,76.53650665283203,0.0009732887381903255
1,1,810,11,normal,1,41,910,11,normal,87.53457641601562,0.000916960428570478
1,1,810,11,normal,1,41,910,11,normal,87.06680870056152,0.0009343882872200115
1,1,810,11,normal,1,41,910,11,normal,86.93676233291626,0.00092200227596417
1,1,810,11,normal,1,41,910,11,normal,86.89984965324402,0.0009285428832310265
1,1,810,11,normal,1,41,910,11,normal,87.0288634300232,0.0009286404095457871
1,1,910,11,normal,1,41,910,11,normal,98.44819116592407,0.0008825751129851902
1,1,910,11,normal,1,41,910,11,normal,98.76688599586487,0.000881097362856291
1,1,910,11,normal,1,41,910,11,normal,98.7860357761383,0.0008965152571987512
1,1,910,11,normal,1,41,910,11,normal,98.571364402771,0.0008946166877376708
1,1,910,11,normal,1,41,910,11,normal,98.52585315704346,0.0008848229294429719
1,1,10,11,normal,1,61,10,11,normal,0.009488582611083984,0.04397774980844636
1,1,10,11,normal,1,61,10,11,normal,0.00892019271850586,0.04457758039628204
1,1,10,11,normal,1,61,10,11,normal,0.008826971054077148,0.045718193132626386
1,1,10,11,normal,1,61,10,11,normal,0.009276151657104492,0.043889049587673264
1,1,10,11,normal,1,61,10,11,normal,0.008846759796142578,0.045650637218434556
1,1,110,11,normal,1,61,10,11,normal,0.3331787586212158,0.010504964043527153
1,1,110,11,normal,1,61,10,11,normal,0.33383607864379883,0.010706144026141477
1,1,110,11,normal,1,61,10,11,normal,0.33807849884033203,0.010722018154377132
1,1,110,11,normal,1,61,10,11,normal,0.333266019821167,0.010907490033439831
1,1,110,11,normal,1,61,10,11,normal,0.33257293701171875,0.010831585143371918
1,1,210,11,normal,1,61,10,11,normal,1.1779537200927734,0.0063686047460409885
1,1,210,11,normal,1,61,10,11,normal,1.1741468906402588,0.006335918201802816
1,1,210,11,normal,1,61,10,11,normal,1.175114631652832,0.0063769172830681125
1,1,210,11,normal,1,61,10,11,normal,1.1691386699676514,0.006251157685764824
1,1,210,11,normal,1,61,10,11,normal,1.178893804550171,0.006308230718144673
1,1,310,11,normal,1,61,10,11,normal,2.549147367477417,0.004584971702490498
1,1,310,11,normal,1,61,10,11,normal,2.560048818588257,0.004632946263827591
1,1,310,11,normal,1,61,10,11,normal,2.54323148727417,0.004550356842087254
1,1,310,11,normal,1,61,10,11,normal,2.5604372024536133,0.004677397731684665
1,1,310,11,normal,1,61,10,11,normal,2.559098720550537,0.004593119678944408
1,1,410,11,normal,1,61,10,11,normal,4.440414190292358,0.0036611729621703988
1,1,410,11,normal,1,61,10,11,normal,4.452280282974243,0.003709069289846454
1,1,410,11,normal,1,61,10,11,normal,4.448766231536865,0.003653445527318864
1,1,410,11,normal,1,61,10,11,normal,4.439519166946411,0.003627845063750118
1,1,410,11,normal,1,61,10,11,normal,4.444550275802612,0.003637510484337666
1,1,510,11,normal,1,61,10,11,normal,7.084718465805054,0.0030338810937223016
1,1,510,11,normal,1,61,10,11,normal,7.047746419906616,0.0029924553596242325
1,1,510,11,normal,1,61,10,11,normal,7.0472471714019775,0.0029466868424821765
1,1,510,11,normal,1,61,10,11,normal,7.079894781112671,0.0030372695335349835
1,1,510,11,normal,1,61,10,11,normal,7.090599775314331,0.003018351534789454
1,1,610,11,normal,1,61,10,11,normal,10.08677625656128,0.0025821059658602576
1,1,610,11,normal,1,61,10,11,normal,10.120741605758667,0.002615072387143288
1,1,610,11,normal,1,61,10,11,normal,10.088799715042114,0.002613489720329195
1,1,610,11,normal,1,61,10,11,normal,10.118402481079102,0.002572500565229804
1,1,610,11,normal,1,61,10,11,normal,10.129247903823853,0.002622917244355823
1,1,710,11,normal,1,61,10,11,normal,13.677627801895142,0.002229992567579719
1,1,710,11,normal,1,61,10,11,normal,13.691302061080933,0.0022922954949242034
1,1,710,11,normal,1,61,10,11,normal,13.692038297653198,0.002262854201466374
1,1,710,11,normal,1,61,10,11,normal,13.797016620635986,0.002282669738873504
1,1,710,11,normal,1,61,10,11,normal,13.704618453979492,0.002261992331968274
1,1,810,11,normal,1,61,10,11,normal,18.037948608398438,0.0020071962768093573
1,1,810,11,normal,1,61,10,11,normal,18.006052017211914,0.0020237135875658743
1,1,810,11,normal,1,61,10,11,normal,18.042001247406006,0.00204611307290316
1,1,810,11,normal,1,61,10,11,normal,18.034001111984253,0.0020396660616448835
1,1,810,11,normal,1,61,10,11,normal,17.911160230636597,0.0020020002070492713
1,1,910,11,normal,1,61,10,11,normal,22.78928303718567,0.0018292665903230762
1,1,910,11,normal,1,61,10,11,normal,22.927428007125854,0.001824010111006427
1,1,910,11,normal,1,61,10,11,normal,22.7681782245636,0.0018563385125061624
1,1,910,11,normal,1,61,10,11,normal,22.886910676956177,0.00183571973826281
1,1,910,11,normal,1,61,10,11,normal,22.772382974624634,0.0018170449760573546
1,1,10,11,normal,1,61,110,11,normal,0.33185243606567383,0.01019308587701871
1,1,10,11,normal,1,61,110,11,normal,0.33190178871154785,0.009958290518000618
1,1,10,11,normal,1,61,110,11,normal,0.33179497718811035,0.009926948060036352
1,1,10,11,normal,1,61,110,11,normal,0.331113338470459,0.01007538118324026
1,1,10,11,normal,1,61,110,11,normal,0.332733154296875,0.010011049549757954
1,1,110,11,normal,1,61,110,11,normal,1.1704480648040771,0.005669115027522954
1,1,110,11,normal,1,61,110,11,normal,1.1748459339141846,0.005750780173224787
1,1,110,11,normal,1,61,110,11,normal,1.1693828105926514,0.005858561880092089
1,1,110,11,normal,1,61,110,11,normal,1.1716983318328857,0.005686030717703467
1,1,110,11,normal,1,61,110,11,normal,1.1697349548339844,0.005691317709434613
1,1,210,11,normal,1,61,110,11,normal,2.564638376235962,0.004249883634821519
1,1,210,11,normal,1,61,110,11,normal,2.5698165893554688,0.004225415588623142
1,1,210,11,normal,1,61,110,11,normal,2.551888942718506,0.0042681548658314635
1,1,210,11,normal,1,61,110,11,normal,2.5462334156036377,0.00420605293260234
1,1,210,11,normal,1,61,110,11,normal,2.558013439178467,0.004179727449205005
1,1,310,11,normal,1,61,110,11,normal,4.4361796379089355,0.0033833924749455875
1,1,310,11,normal,1,61,110,11,normal,4.432542562484741,0.003409139737528648
1,1,310,11,normal,1,61,110,11,normal,4.424919843673706,0.003413152398764583
1,1,310,11,normal,1,61,110,11,normal,4.461464881896973,0.0033057818768548316
1,1,310,11,normal,1,61,110,11,normal,4.470443964004517,0.0033762931006534338
1,1,410,11,normal,1,61,110,11,normal,7.096212148666382,0.0028240123012618734
1,1,410,11,normal,1,61,110,11,normal,7.064361810684204,0.0028447786805575075
1,1,410,11,normal,1,61,110,11,normal,7.051477432250977,0.0028453390375702296
1,1,410,11,normal,1,61,110,11,normal,7.074464797973633,0.002838358064235333
1,1,410,11,normal,1,61,110,11,normal,7.095457315444946,0.0028831794803075373
1,1,510,11,normal,1,61,110,11,normal,10.127842664718628,0.0024449977142595885
1,1,510,11,normal,1,61,110,11,normal,10.062712669372559,0.002450291810326551
1,1,510,11,normal,1,61,110,11,normal,10.208465814590454,0.0024614456946192385
1,1,510,11,normal,1,61,110,11,normal,10.093877792358398,0.0024595248541798525
1,1,510,11,normal,1,61,110,11,normal,10.100739240646362,0.0024827400907219913
1,1,610,11,normal,1,61,110,11,normal,13.71135663986206,0.0021808411136267575
1,1,610,11,normal,1,61,110,11,normal,13.699781656265259,0.0021482042560824035
1,1,610,11,normal,1,61,110,11,normal,13.75048041343689,0.0021857010019958717
1,1,610,11,normal,1,61,110,11,normal,13.732119798660278,0.0021452106421463836
1,1,610,11,normal,1,61,110,11,normal,13.713682651519775,0.0021797246930739286
1,1,710,11,normal,1,61,110,11,normal,17.937644720077515,0.0019295048283721205
1,1,710,11,normal,1,61,110,11,normal,17.98052978515625,0.0019341491680578806
1,1,710,11,normal,1,61,110,11,normal,18.012863874435425,0.001952869442347188
1,1,710,11,normal,1,61,110,11,normal,18.006811141967773,0.0019008738708737704
1,1,710,11,normal,1,61,110,11,normal,17.94056987762451,0.0019408140291587008
1,1,810,11,normal,1,61,110,11,normal,22.813976049423218,0.00176705621244406
1,1,810,11,normal,1,61,110,11,normal,22.864681720733643,0.001758474875476172
1,1,810,11,normal,1,61,110,11,normal,22.775808095932007,0.0017530490393564892
1,1,810,11,normal,1,61,110,11,normal,22.887479782104492,0.0017716223748363124
1,1,810,11,normal,1,61,110,11,normal,22.870659828186035,0.0017684999172889301
1,1,910,11,normal,1,61,110,11,normal,28.316041469573975,0.0016020172525127746
1,1,910,11,normal,1,61,110,11,normal,28.424715995788574,0.0016001339363936385
1,1,910,11,normal,1,61,110,11,normal,28.47870421409607,0.0016231159665525
1,1,910,11,normal,1,61,110,11,normal,28.402107000350952,0.001592766914578505
1,1,910,11,normal,1,61,110,11,normal,28.322149515151978,0.0016176536619121422
1,1,10,11,normal,1,61,210,11,normal,1.174727439880371,0.006201483144489804
1,1,10,11,normal,1,61,210,11,normal,1.1646711826324463,0.006029211545887686
1,1,10,11,normal,1,61,210,11,normal,1.1706395149230957,0.006037352415876083
1,1,10,11,normal,1,61,210,11,normal,1.1768810749053955,0.006018386659658548
1,1,10,11,normal,1,61,210,11,normal,1.1901743412017822,0.006014401513940878
1,1,110,11,normal,1,61,210,11,normal,2.5521984100341797,0.004081561140101884
1,1,110,11,normal,1,61,210,11,normal,2.546776056289673,0.004019853026358167
1,1,110,11,normal,1,61,210,11,normal,2.5343210697174072,0.004077881827831782
1,1,110,11,normal,1,61,210,11,normal,2.5562291145324707,0.004068776452222778
1,1,110,11,normal,1,61,210,11,normal,2.602653980255127,0.004087228703472327
1,1,210,11,normal,1,61,210,11,normal,4.462881326675415,0.0033184184705355806
1,1,210,11,normal,1,61,210,11,normal,4.467004299163818,0.003287958260036843
1,1,210,11,normal,1,61,210,11,normal,4.447758436203003,0.0032776524124021184
1,1,210,11,normal,1,61,210,11,normal,4.463263273239136,0.003215739246436541
1,1,210,11,normal,1,61,210,11,normal,4.440622806549072,0.003249140576158235
1,1,310,11,normal,1,61,210,11,normal,7.079025745391846,0.002748239751076751
1,1,310,11,normal,1,61,210,11,normal,7.0736002922058105,0.002758619420063056
1,1,310,11,normal,1,61,210,11,normal,7.097938537597656,0.0027370154271680967
1,1,310,11,normal,1,61,210,11,normal,7.087658882141113,0.0027357756541059952
1,1,310,11,normal,1,61,210,11,normal,7.08506178855896,0.0027001862270378896
1,1,410,11,normal,1,61,210,11,normal,10.100783109664917,0.0023725237308995346
1,1,410,11,normal,1,61,210,11,normal,10.139148712158203,0.00239833140567317
1,1,410,11,normal,1,61,210,11,normal,10.135715961456299,0.0023506579005513105
1,1,410,11,normal,1,61,210,11,normal,10.10349988937378,0.002374511641541944
1,1,410,11,normal,1,61,210,11,normal,10.149012088775635,0.002341106745798924
1,1,510,11,normal,1,61,210,11,normal,13.844358205795288,0.002092449739178925
1,1,510,11,normal,1,61,210,11,normal,13.787396430969238,0.0020785098010567974
1,1,510,11,normal,1,61,210,11,normal,13.774552583694458,0.0020957879792087206
1,1,510,11,normal,1,61,210,11,normal,13.722785711288452,0.0020859200566154287
1,1,510,11,normal,1,61,210,11,normal,13.740737199783325,0.0021354706030616557
1,1,610,11,normal,1,61,210,11,normal,17.95972728729248,0.0018693890133881016
1,1,610,11,normal,1,61,210,11,normal,17.925559282302856,0.001866698079871696
1,1,610,11,normal,1,61,210,11,normal,17.98661518096924,0.0018858431431838182
1,1,610,11,normal,1,61,210,11,normal,17.95124912261963,0.0018564265936582309
1,1,610,11,normal,1,61,210,11,normal,17.99205183982849,0.0018684296326575954
1,1,710,11,normal,1,61,210,11,normal,22.786745309829712,0.001689955180756696
1,1,710,11,normal,1,61,210,11,normal,22.856210708618164,0.001674547911650909
1,1,710,11,normal,1,61,210,11,normal,22.865614414215088,0.0017290227424813956
1,1,710,11,normal,1,61,210,11,normal,22.85822105407715,0.001705394415955872
1,1,710,11,normal,1,61,210,11,normal,22.82805848121643,0.0016988589115161364
1,1,810,11,normal,1,61,210,11,normal,28.34333372116089,0.0015742725915356768
1,1,810,11,normal,1,61,210,11,normal,28.33558940887451,0.001560796206130035
1,1,810,11,normal,1,61,210,11,normal,28.26837968826294,0.0015779761169803378
1,1,810,11,normal,1,61,210,11,normal,28.367141246795654,0.0015759015488855366
1,1,810,11,normal,1,61,210,11,normal,28.38517141342163,0.0015669440758157962
1,1,910,11,normal,1,61,210,11,normal,35.09474420547485,0.0014518873317457223
1,1,910,11,normal,1,61,210,11,normal,35.13208341598511,0.0014379330570886417
1,1,910,11,normal,1,61,210,11,normal,35.1585910320282,0.0014405699799102621
1,1,910,11,normal,1,61,210,11,normal,34.8557243347168,0.0014548614844455264
1,1,910,11,normal,1,61,210,11,normal,34.88121247291565,0.001453365863174056
1,1,10,11,normal,1,61,310,11,normal,2.547835111618042,0.004408969164279116
1,1,10,11,normal,1,61,310,11,normal,2.543060064315796,0.004519529577147954
1,1,10,11,normal,1,61,310,11,normal,2.545999050140381,0.004468553783176346
1,1,10,11,normal,1,61,310,11,normal,2.5474209785461426,0.004456917279994142
1,1,10,11,normal,1,61,310,11,normal,2.5434446334838867,0.004396361572608472
1,1,110,11,normal,1,61,310,11,normal,4.4514076709747314,0.00321472706289207
1,1,110,11,normal,1,61,310,11,normal,4.445624113082886,0.003208218558742723
1,1,110,11,normal,1,61,310,11,normal,4.427425146102905,0.0032395753328087144
1,1,110,11,normal,1,61,310,11,normal,4.4362993240356445,0.003250316950452975
1,1,110,11,normal,1,61,310,11,normal,4.437100887298584,0.003204909500042594
1,1,210,11,normal,1,61,310,11,normal,7.094548940658569,0.002720836886616538
1,1,210,11,normal,1,61,310,11,normal,7.0434043407440186,0.0026790531148060265
1,1,210,11,normal,1,61,310,11,normal,7.095778226852417,0.0026596666908664836
1,1,210,11,normal,1,61,310,11,normal,7.083603143692017,0.0026564868387394143
1,1,210,11,normal,1,61,310,11,normal,7.130377292633057,0.0027102167303502587
1,1,310,11,normal,1,61,310,11,normal,10.12499213218689,0.002306335815919224
1,1,310,11,normal,1,61,310,11,normal,10.16106915473938,0.0022778639693385957
1,1,310,11,normal,1,61,310,11,normal,10.091070890426636,0.002296439978665592
