mean1,std1,n1,dim1,dist1,mean2,std2,n2,dim2,dist2,time_pald_numpy,time_pald_cupy_multistream,time_pald_cupy,time_pald_cupy_loop,time_pald_cupy_kernels,bound_pald_numpy,bound_pald_cupy_multistream,bound_pald_cupy,bound_pald_cupy_loop,bound_pald_cupy_kernels
0,1,210,1,normal,0,61,210,1,normal,4.4091527462005615,0.02340245246887207,36.001235246658325,0.022099733352661133,11.541900873184204,0.004573987802788914,0.004573987779163179,0.004573987802788914,0.004573987779163179,0.004573987495331537
0,1,210,1,normal,0,61,210,1,normal,4.40287446975708,0.024249553680419922,36.03102207183838,0.021414518356323242,11.6723473072052,0.0045795845966884585,0.004579584655307588,0.0045795845966884585,0.0045795852229708715,0.00457958493913923
0,1,210,1,normal,0,61,210,1,normal,4.415056467056274,0.023285388946533203,35.96079444885254,0.021417617797851562,11.641382932662964,0.004571059572403837,0.004571058920451573,0.004571059572403837,0.004571059488114856,0.004571059204283215
0,1,410,1,normal,0,61,210,1,normal,10.083683490753174,0.034102439880371094,79.01032662391663,0.03322720527648926,25.411593914031982,0.0032926851347476554,0.003292685939419654,0.0032926851347476554,0.003292685939419654,0.003292685939419654
0,1,410,1,normal,0,61,210,1,normal,10.177862882614136,0.03463625907897949,79.29450249671936,0.033469438552856445,25.250884532928467,0.0032961094254988243,0.0032961095533063337,0.0032961094254988243,0.0032961095533063337,0.003296109168760238
0,1,410,1,normal,0,61,210,1,normal,10.128108501434326,0.03536486625671387,78.98456382751465,0.03385448455810547,25.394336462020874,0.00328852040847533,0.0032885205361150925,0.00328852040847533,0.0032885201515689974,0.0032885205361150925
0,1,410,1,normal,0,61,210,1,normal,10.135560750961304,0.03488469123840332,78.93112683296204,0.03366804122924805,25.332165002822876,0.0032785450375839445,0.003278544641310169,0.0032785450375839445,0.003278544641310169,0.003278544641310169
0,1,410,1,normal,0,61,210,1,normal,10.14047360420227,0.035622358322143555,78.6807930469513,0.033333539962768555,25.324265480041504,0.0032721632515131404,0.0032721630988582487,0.0032721632515131404,0.0032721630988582487,0.0032721630988582487
0,1,610,1,normal,0,61,210,1,normal,18.11705255508423,0.04551100730895996,137.47453117370605,0.04452681541442871,44.57668709754944,0.00260008238003552,0.0026000834092861267,0.00260008238003552,0.002600083118531762,0.0026000834092861267
0,1,610,1,normal,0,61,210,1,normal,18.131863355636597,0.048768043518066406,138.01958918571472,0.04458045959472656,44.3900990486145,0.002600587244186787,0.002600588740372076,0.002600587244186787,0.002600588740372076,0.002600589031126441
0,1,610,1,normal,0,61,210,1,normal,18.048077821731567,0.04835057258605957,138.22794938087463,0.044188499450683594,44.34438633918762,0.0026004492539547525,0.002600451213557546,0.0026004492539547525,0.002600451213557546,0.0026004515043119105
0,1,610,1,normal,0,61,210,1,normal,18.153804779052734,0.04610276222229004,138.04043412208557,0.044785499572753906,44.51446270942688,0.0026010297194637537,0.0026010318500239676,0.0026010297194637537,0.0026010318500239676,0.0026010321407783322
0,1,610,1,normal,0,61,210,1,normal,18.155303478240967,0.04828453063964844,138.31378626823425,0.0447542667388916,44.675148248672485,0.0025915856372292034,0.0025915872759935334,0.0025915856372292034,0.0025915872759935334,0.002591587566747898
0,1,810,1,normal,0,61,210,1,normal,28.586491107940674,0.058851003646850586,214.93711042404175,0.05808854103088379,69.58959364891052,0.0021591218158029395,0.002159123560961555,0.0021591218158029395,0.002159123560961555,0.002159123560961555
0,1,810,1,normal,0,61,210,1,normal,28.692572116851807,0.05976271629333496,215.27323412895203,0.057763099670410156,69.50700950622559,0.002164636874385085,0.002164638276193656,0.002164636874385085,0.002164638509937361,0.002164638276193656
0,1,810,1,normal,0,61,210,1,normal,28.709689378738403,0.07521200180053711,215.89504766464233,0.05779695510864258,69.87903952598572,0.0021612033539101364,0.0021612038799360684,0.0021612033539101364,0.0021612038799360684,0.0021612036461923635
0,1,810,1,normal,0,61,210,1,normal,28.73907470703125,0.06044507026672363,215.59289073944092,0.05739903450012207,69.17132878303528,0.0021585456068513977,0.002158547382728726,0.0021585456068513977,0.002158547382728726,0.002158547148985021
0,1,810,1,normal,0,61,210,1,normal,28.824933528900146,0.05955219268798828,215.09113073349,0.05800271034240723,69.23194599151611,0.0021617502710917893,0.0021617517751805924,0.0021617502710917893,0.0021617517751805924,0.0021617520089242974
0,1,10,1,normal,0,61,410,1,normal,4.434277772903442,0.022730350494384766,36.445698738098145,0.021372556686401367,11.663908243179321,0.0047688099906399,0.004768808682759603,0.0047688099906399,0.004768809250422886,0.0047688075474330354
0,1,10,1,normal,0,61,410,1,normal,4.447087526321411,0.02337503433227539,36.03186559677124,0.02254962921142578,11.669493913650513,0.004761664776860195,0.0047616629373459585,0.004761664776860195,0.004761664072672526,0.0047616629373459585
0,1,10,1,normal,0,61,410,1,normal,4.442203760147095,0.023233652114868164,36.128504276275635,0.02215743064880371,11.731719970703125,0.004764001311444095,0.0047639994394211545,0.004764001311444095,0.004764000574747722,0.0047639994394211545
0,1,10,1,normal,0,61,410,1,normal,4.444554328918457,0.02322840690612793,36.190205812454224,0.022186279296875,11.689362525939941,0.004772851929024746,0.004772850445338658,0.004772851929024746,0.004772851580665225,0.004772849310012091
0,1,10,1,normal,0,61,410,1,normal,4.445172548294067,0.02339792251586914,35.9945113658905,0.024139881134033203,11.742698669433594,0.004774832896910377,0.004774830454871768,0.004774832896910377,0.004774831590198335,0.004774829887208484
0,1,210,1,normal,0,61,410,1,normal,10.270713806152344,0.03488755226135254,79.33040380477905,0.0346369743347168,25.476918697357178,0.003341802988407759,0.003341803627629434,0.003341802988407759,0.003341804012175529,0.003341803627629434
0,1,210,1,normal,0,61,410,1,normal,10.195676565170288,0.034667253494262695,78.80858397483826,0.03471231460571289,25.547147035598755,0.003336863703000824,0.0033368645175810784,0.003336863703000824,0.0033368645175810784,0.0033368645175810784
0,1,210,1,normal,0,61,410,1,normal,10.24442744255066,0.03713250160217285,79.78149461746216,0.033602237701416016,25.595622539520264,0.0033433504699963996,0.0033433514256631176,0.0033433504699963996,0.0033433514256631176,0.003343351041117022
0,1,210,1,normal,0,61,410,1,normal,10.248167276382446,0.0347752571105957,78.94104886054993,0.03353548049926758,25.536168336868286,0.0033440610017693283,0.0033440616823011827,0.0033440610017693283,0.0033440616823011827,0.0033440620668472782
0,1,210,1,normal,0,61,410,1,normal,10.214938402175903,0.0342559814453125,79.43298101425171,0.03346395492553711,25.4218909740448,0.00333806899603123,0.003338069685043827,0.00333806899603123,0.003338069685043827,0.003338069685043827
0,1,410,1,normal,0,61,410,1,normal,18.141523838043213,0.0477447509765625,137.99240827560425,0.04464221000671387,44.81828236579895,0.002608837954262406,0.0026088388954720845,0.002608837954262406,0.0026088388954720845,0.0026088388954720845
0,1,410,1,normal,0,61,410,1,normal,18.196467399597168,0.04863262176513672,138.1814341545105,0.04461932182312012,44.83258008956909,0.00260580212269691,0.0026058037106583757,0.00260580212269691,0.0026058037106583757,0.0026058040014127408
0,1,410,1,normal,0,61,410,1,normal,18.141724109649658,0.048572540283203125,138.25553560256958,0.04467129707336426,44.89167284965515,0.0026104701435193806,0.0026104714812302007,0.0026104701435193806,0.0026104714812302007,0.002610471190475836
0,1,410,1,normal,0,61,410,1,normal,18.090434074401855,0.04836297035217285,138.90206599235535,0.04481649398803711,45.126408100128174,0.0026018223376538577,0.002601824155667933,0.0026018223376538577,0.0026018238649135684,0.002601824155667933
0,1,410,1,normal,0,61,410,1,normal,18.17491388320923,0.048131465911865234,138.6877956390381,0.04498004913330078,44.790658950805664,0.00260657411146777,0.0026065742097249847,0.00260657411146777,0.0026065742097249847,0.0026065745004793493
0,1,610,1,normal,0,61,410,1,normal,28.69891047477722,0.07154250144958496,215.492280960083,0.05927467346191406,69.88649463653564,0.0021572717834898456,,0.0021572717834898456,0.002157271843330533,0.002157271843330533
0,1,610,1,normal,0,61,410,1,normal,28.752971172332764,0.06037282943725586,215.21777510643005,0.05851602554321289,69.71909618377686,0.0021603258455680065,0.002160326639811198,0.0021603258455680065,0.002160326639811198,0.002160326639811198
0,1,610,1,normal,0,61,410,1,normal,28.751801252365112,0.060613393783569336,215.5424075126648,0.0592188835144043,69.52812027931213,0.002160714778004254,0.0021607155893363203,0.002160714778004254,0.0021607153555926154,0.0021607155893363203
0,1,610,1,normal,0,61,410,1,normal,28.71926259994507,0.06076979637145996,215.64268565177917,0.06265997886657715,69.52648735046387,0.0021535218029665316,0.0021535232955334233,0.0021535218029665316,0.0021535232955334233,0.0021535232955334233
0,1,610,1,normal,0,61,410,1,normal,28.64105749130249,0.06069660186767578,215.26151156425476,0.05903768539428711,69.41593766212463,0.002157735156455008,0.002157735824584961,0.002157735156455008,0.002157735824584961,0.002157735824584961
0,1,810,1,normal,0,61,410,1,normal,42.28778553009033,0.08461976051330566,306.85632252693176,0.09189820289611816,99.43079876899719,0.0018493394693308537,0.001849338851991247,0.0018493394693308537,0.001849338851991247,0.001849338851991247
0,1,810,1,normal,0,61,410,1,normal,42.24355864524841,0.08594012260437012,307.3257541656494,0.10072517395019531,99.96301364898682,0.001845773104784468,0.0018457725399830302,0.001845773104784468,0.001845772735408095,0.0018457725399830302
0,1,810,1,normal,0,61,410,1,normal,42.29657483100891,0.08576369285583496,308.5430860519409,0.09155654907226562,99.9825165271759,0.0018520776691363593,0.0018520777342749424,0.0018520776691363593,0.0018520777342749424,0.0018520777342749424
0,1,810,1,normal,0,61,410,1,normal,42.263959884643555,0.08613109588623047,308.2425003051758,0.09145832061767578,100.2332444190979,0.0018467123533752656,0.0018467121436947682,0.0018467123533752656,0.0018467121436947682,0.0018467121436947682
0,1,810,1,normal,0,61,410,1,normal,42.44288730621338,0.08615541458129883,308.6928734779358,0.09158587455749512,100.00608420372009,0.001844463285565111,0.0018444618240731662,0.001844463285565111,0.001844462019498231,0.001844462019498231
0,1,10,1,normal,0,61,610,1,normal,10.265440464019775,0.035280466079711914,79.95616436004639,0.03386330604553223,25.42912483215332,0.0034336180656001887,0.0034336186224414454,0.0034336180656001887,0.0034336186224414454,0.0034336186224414454
0,1,10,1,normal,0,61,610,1,normal,10.221457242965698,0.034578800201416016,79.37196183204651,0.03545427322387695,25.727400064468384,0.0034317742455101195,0.003431775108460457,0.0034317742455101195,0.003431774723914362,0.003431775108460457
0,1,10,1,normal,0,61,610,1,normal,10.252002477645874,0.03494524955749512,79.2174563407898,0.03391122817993164,25.51975417137146,0.003441511042078007,0.0034415114310479933,0.003441511042078007,0.0034415114310479933,0.003441512200140184
0,1,10,1,normal,0,61,610,1,normal,10.253711938858032,0.03451180458068848,79.60908794403076,0.03371548652648926,25.470596075057983,0.0034448368914169578,0.0034448377547725553,0.0034448368914169578,0.0034448377547725553,0.0034448381393186508
0,1,10,1,normal,0,61,610,1,normal,10.169390201568604,0.034552574157714844,78.86424398422241,0.03343462944030762,25.532054901123047,0.0034369090156307243,0.0034369103370174283,0.0034369090156307243,0.0034369099524713333,0.0034369103370174283
0,1,210,1,normal,0,61,610,1,normal,18.137762546539307,0.048520803451538086,138.30028629302979,0.04515409469604492,44.98475456237793,0.002659978330962245,0.0026599796806893697,0.002659978330962245,0.0026599796806893697,0.0026599796806893697
0,1,210,1,normal,0,61,610,1,normal,18.151437759399414,0.04735445976257324,138.42427849769592,0.04505562782287598,44.3083610534668,0.0026643967340549478,0.0026643979840162324,0.0026643967340549478,0.002664397693261868,0.0026643979840162324
0,1,210,1,normal,0,61,610,1,normal,18.125088214874268,0.04831552505493164,138.59163284301758,0.04908943176269531,44.829803228378296,0.002657323956429572,0.0026573245118303996,0.002657323956429572,0.0026573245118303996,0.0026573245118303996
0,1,210,1,normal,0,61,610,1,normal,18.20143723487854,0.04604482650756836,138.50793766975403,0.045269012451171875,45.30718278884888,0.002651553182065199,0.0026515542007074125,0.002651553182065199,0.0026515542007074125,0.0026515539099530474
0,1,210,1,normal,0,61,610,1,normal,18.236066579818726,0.05139517784118652,138.2144215106964,0.044715166091918945,44.727327823638916,0.0026572054045633,0.0026572067563126727,0.0026572054045633,0.002657206465558308,0.002657206465558308
0,1,410,1,normal,0,61,610,1,normal,28.679015636444092,0.05978822708129883,214.0098328590393,0.059205055236816406,70.11232566833496,0.002182161655479805,0.002182162041757621,0.002182161655479805,0.002182162275501326,0.002182162509245031
0,1,410,1,normal,0,61,610,1,normal,28.73212504386902,0.06126761436462402,215.59535217285156,0.059412240982055664,69.87900733947754,0.002179006925775333,0.0021790076704586254,0.002179006925775333,0.0021790076704586254,0.0021790076704586254
0,1,410,1,normal,0,61,610,1,normal,28.734918117523193,0.059621334075927734,215.69556498527527,0.0593714714050293,69.9824743270874,0.0021852814565081853,,0.0021852814565081853,0.0021852811177571615,0.0021852811177571615
0,1,410,1,normal,0,61,610,1,normal,28.710080862045288,0.06116223335266113,215.4670765399933,0.0589296817779541,69.65293717384338,0.0021766571156355474,0.002176657844992245,0.0021766571156355474,0.00217665761124854,0.002176657844992245
0,1,410,1,normal,0,61,610,1,normal,28.708496570587158,0.06119132041931152,215.53163290023804,0.05931878089904785,70.0479965209961,0.002181689302272356,0.002181689879473518,0.002181689302272356,0.002181689879473518,0.002181689879473518
0,1,610,1,normal,0,61,610,1,normal,42.456543922424316,0.08496308326721191,307.4851770401001,0.09208369255065918,99.42008304595947,0.0018652056614189268,0.0018652065855557802,0.0018652056614189268,0.0018652065855557802,0.0018652063901307154
0,1,610,1,normal,0,61,610,1,normal,42.46505045890808,0.08610653877258301,307.8372232913971,0.09130287170410156,100.56057548522949,0.0018619344505119647,0.0018619347791202733,0.0018619344505119647,0.0018619347791202733,0.0018619347791202733
0,1,610,1,normal,0,61,610,1,normal,42.36532688140869,0.08634734153747559,308.9300720691681,0.09172534942626953,100.9920072555542,0.001860746859255454,0.001860748158126581,0.001860746859255454,0.001860747962701516,0.001860747962701516
0,1,610,1,normal,0,61,610,1,normal,42.41565823554993,0.09880900382995605,307.82972145080566,0.0917656421661377,99.807124376297,0.0018555111546908064,0.001855511938939329,0.0018555111546908064,0.001855511938939329,0.0018555117435142643
0,1,610,1,normal,0,61,610,1,normal,42.198065757751465,0.08676433563232422,306.92985343933105,0.09209632873535156,99.93197655677795,0.0018570484646338549,0.0018570489570742747,0.0018570484646338549,0.0018570489570742747,0.0018570489570742747
0,1,810,1,normal,0,61,610,1,normal,58.76162838935852,0.12158083915710449,417.09676218032837,0.13420844078063965,135.15433716773987,0.0016293364941660023,,0.0016293364941660023,0.0016293364511409277,0.0016293366190413354
0,1,810,1,normal,0,61,610,1,normal,58.43338704109192,0.1232297420501709,417.6230933666229,0.13304686546325684,136.57185697555542,0.0016248392923347342,,0.0016248392923347342,0.0016248394066179302,0.0016248392387175224
0,1,810,1,normal,0,61,610,1,normal,58.61035394668579,0.13717222213745117,417.65734219551086,0.13410258293151855,136.61519742012024,0.001626962588014007,,0.001626962588014007,0.0016269621714739733,0.0016269621714739733
0,1,810,1,normal,0,61,610,1,normal,58.4583694934845,0.12351536750793457,418.4354774951935,0.13398075103759766,136.65688848495483,0.0016270174184865858,,0.0016270174184865858,0.0016270170749073298,0.0016270170749073298
0,1,810,1,normal,0,61,610,1,normal,58.46299338340759,0.12352585792541504,419.26503443717957,0.13370227813720703,135.7502896785736,0.0016306496957222288,,0.0016306496957222288,0.0016306490965292486,0.0016306492644296566
0,1,10,1,normal,0,61,810,1,normal,18.11811137199402,0.0464327335357666,139.57955408096313,0.045235395431518555,44.92371392250061,0.00270621724001797,0.002706218347316835,0.00270621724001797,0.002706218347316835,0.002706218347316835
0,1,10,1,normal,0,61,810,1,normal,18.186342000961304,0.04884195327758789,138.80371165275574,0.04504227638244629,45.14132380485535,0.0027037013177728603,0.002703702449798584,0.0027037013177728603,0.0027037021590442193,0.0027037021590442193
0,1,10,1,normal,0,61,810,1,normal,18.158621311187744,0.04677534103393555,139.03558492660522,0.044745683670043945,44.864850997924805,0.0027168753619212726,0.0027168774023288633,0.0027168753619212726,0.0027168768208201337,0.0027168771115744987
0,1,10,1,normal,0,61,810,1,normal,18.244121074676514,0.04913830757141113,138.7583749294281,0.045290231704711914,44.93976616859436,0.0027104470798391613,0.0027104482418153345,0.0027104470798391613,0.0027104482418153345,0.0027104479510609695
0,1,10,1,normal,0,61,810,1,normal,18.170005559921265,0.04881715774536133,138.40592575073242,0.04648780822753906,44.995450496673584,0.002708903581271832,0.002708904917647199,0.002708903581271832,0.0027089046268928343,0.002708904917647199
0,1,210,1,normal,0,61,810,1,normal,28.79777431488037,0.05884385108947754,214.90918278694153,0.05874156951904297,69.76634430885315,0.002214936560280387,0.002214936649098116,0.002214936560280387,0.002214936649098116,0.002214936415354411
0,1,210,1,normal,0,61,810,1,normal,28.707241773605347,0.05940365791320801,215.27410864830017,0.05908322334289551,69.56471681594849,0.002214639630405808,0.0022146393271053537,0.002214639630405808,0.0022146390933616487,0.0022146388596179438
0,1,210,1,normal,0,61,810,1,normal,28.797400951385498,0.06119823455810547,216.2658727169037,0.05898332595825195,69.52759909629822,0.002215139002118784,0.002215138603659237,0.002215139002118784,0.002215138603659237,0.002215138603659237
0,1,210,1,normal,0,61,810,1,normal,28.75289011001587,0.06158638000488281,216.942608833313,0.05890345573425293,69.61516642570496,0.002212043046325363,0.0022120426682864917,0.002212043046325363,0.0022120426682864917,0.0022120426682864917
0,1,210,1,normal,0,61,810,1,normal,28.706082344055176,0.060805559158325195,215.29808259010315,0.06018209457397461,69.77395749092102,0.0022161593993722025,0.0022161591286752737,0.0022161593993722025,0.0022161591286752737,0.0022161591286752737
0,1,410,1,normal,0,61,810,1,normal,42.22333860397339,0.08484077453613281,308.0133340358734,0.0921165943145752,100.21290230751038,0.0018780038539171903,0.0018780043867767835,0.0018780038539171903,0.0018780043867767835,0.0018780043867767835
0,1,410,1,normal,0,61,810,1,normal,42.43104863166809,0.0859518051147461,307.8972351551056,0.09119510650634766,99.64093375205994,0.001878827272308146,0.001878827712574943,0.001878827272308146,0.001878827712574943,0.001878827712574943
0,1,410,1,normal,0,61,810,1,normal,42.56036400794983,0.08611059188842773,307.8515462875366,0.09180498123168945,99.74575018882751,0.001880757135013817,0.0018807583167904714,0.001880757135013817,0.0018807583167904714,0.0018807583167904714
0,1,410,1,normal,0,61,810,1,normal,42.32037115097046,0.08633756637573242,308.9661135673523,0.0917668342590332,100.32584190368652,0.001877846268992975,0.0018778468741745245,0.001877846268992975,0.0018778468741745245,0.0018778468741745245
0,1,410,1,normal,0,61,810,1,normal,42.52083921432495,0.08609700202941895,308.4431121349335,0.09113383293151855,99.92799520492554,0.0018798283563704265,0.0018798288751821048,0.0018798283563704265,0.0018798288751821048,0.0018798288751821048
0,1,610,1,normal,0,61,810,1,normal,58.58513426780701,0.12111544609069824,416.66485571861267,0.1330735683441162,135.5381257534027,0.0016401285897915368,,0.0016401285897915368,0.0016401290893554687,0.0016401290893554687
0,1,610,1,normal,0,61,810,1,normal,58.492735385894775,0.1235044002532959,417.6947531700134,0.13379168510437012,135.6178162097931,0.001640535695733073,,0.001640535695733073,0.0016405364157448352,0.0016405364157448352
0,1,610,1,normal,0,61,810,1,normal,58.19411110877991,0.12335348129272461,416.38953971862793,0.1329183578491211,135.77336144447327,0.0016436896184003047,,0.0016436896184003047,0.0016436909286069198,0.0016436909286069198
0,1,610,1,normal,0,61,810,1,normal,58.39684510231018,0.12379026412963867,416.3086075782776,0.13368797302246094,134.9982087612152,0.0016460140366115741,,0.0016460140366115741,0.001646014670251121,0.001646014670251121
0,1,610,1,normal,0,61,810,1,normal,58.46929979324341,0.12217283248901367,416.95671010017395,0.13280868530273438,135.28135538101196,0.0016398125337022064,,0.0016398125337022064,0.0016398132686883632,0.0016398132686883632
0,1,810,1,normal,0,61,810,1,normal,77.21406579017639,0.165236234664917,540.0959627628326,0.17680907249450684,175.81346368789673,0.001460319828909999,,0.001460319828909999,0.0014603189480157546,0.0014603189480157546
0,1,810,1,normal,0,61,810,1,normal,77.17672872543335,0.16793370246887207,543.6837713718414,0.18195271492004395,177.14503479003906,0.0014587366484914703,,0.0014587366484914703,0.0014587361135600526,0.0014587361135600526
0,1,810,1,normal,0,61,810,1,normal,77.63763236999512,0.16802191734313965,539.253181219101,0.18354582786560059,175.445237159729,0.0014608768191684814,,0.0014608768191684814,0.001460875552377583,0.0014608756995495454
0,1,810,1,normal,0,61,810,1,normal,77.10308837890625,0.1678602695465088,539.2655515670776,0.1809089183807373,176.01360630989075,0.0014607707409740472,,0.0014607707409740472,0.0014607704715964235,0.0014607704715964235
0,1,810,1,normal,0,61,810,1,normal,77.02274227142334,0.1659386157989502,540.3256344795227,0.18007898330688477,175.82606077194214,0.0014565206498442355,,0.0014565206498442355,0.0014565199981501074,0.0014565199981501074
0,1,10,1,normal,75,1,10,1,normal,0.008774518966674805,0.002313375473022461,0.07870841026306152,0.0012340545654296875,0.02576923370361328,0.05369883120844239,0.05369882583618164,0.05369883120844239,0.05369883179664612,0.05369881987571716
0,1,10,1,normal,75,1,10,1,normal,0.008785247802734375,0.001461029052734375,0.07795429229736328,0.0011515617370605469,0.025131940841674805,0.054761905419199085,0.0547619104385376,0.054761905419199085,0.0547619104385376,0.05476190447807312
0,1,10,1,normal,75,1,10,1,normal,0.009292364120483398,0.0014073848724365234,0.07791566848754883,0.00115203857421875,0.025090456008911133,0.05483291647151898,0.05483291745185852,0.05483291647151898,0.05483291745185852,0.05483291149139404
0,1,10,1,normal,75,1,10,1,normal,0.008722782135009766,0.0014395713806152344,0.08061838150024414,0.0012297630310058594,0.025659799575805664,0.05419695136186324,0.054196953773498535,0.05419695136186324,0.05419695973396301,0.05419694781303406
0,1,10,1,normal,75,1,10,1,normal,0.008952856063842773,0.0014100074768066406,0.07871484756469727,0.0011568069458007812,0.02508854866027832,0.053532791098481726,0.05353279113769531,0.053532791098481726,0.05353279113769531,0.05353279113769531
0,1,210,1,normal,75,1,10,1,normal,1.1662216186523438,0.011483907699584961,9.939594745635986,0.011144638061523438,3.1618576049804688,0.008081435505387747,0.008081437240947377,0.008081435505387747,0.00808143669908697,0.008081438324668191
0,1,210,1,normal,75,1,10,1,normal,1.1640284061431885,0.011669397354125977,10.007434844970703,0.011108160018920898,3.1599090099334717,0.008077548262964735,0.008077549934387206,0.008077548262964735,0.008077548850666394,0.008077549934387206
0,1,210,1,normal,75,1,10,1,normal,1.1614181995391846,0.011588335037231445,9.966264009475708,0.011099100112915039,3.158280372619629,0.008045436395902454,0.008045437119223856,0.008045436395902454,0.008045437119223856,0.008045436577363448
0,1,210,1,normal,75,1,10,1,normal,1.163511037826538,0.011809349060058594,9.94583249092102,0.011080741882324219,3.179725170135498,0.008102662105396646,0.008102664080533114,0.008102662105396646,0.008102663538672707,0.008102664080533114
0,1,210,1,normal,75,1,10,1,normal,1.1599104404449463,0.011679887771606445,9.899264574050903,0.011358499526977539,3.1636672019958496,0.008071071956348834,0.00807107307694175,0.008071071956348834,0.00807107307694175,0.008071073618802157
0,1,410,1,normal,75,1,10,1,normal,4.425416707992554,0.023673295974731445,36.42589211463928,0.021425247192382812,11.656576156616211,0.0047518504791833165,0.004751850025994437,0.0047518504791833165,0.004751850025994437,0.004751850309826079
0,1,410,1,normal,75,1,10,1,normal,4.393873691558838,0.023113250732421875,36.13316583633423,0.020761728286743164,11.674547672271729,0.004744278551749326,0.004744277681623187,0.004744278551749326,0.004744277681623187,0.00474427824928647
0,1,410,1,normal,75,1,10,1,normal,4.448363542556763,0.023209810256958008,35.8354058265686,0.02198338508605957,11.714900970458984,0.004744755586227465,0.004744755086444673,0.004744755586227465,0.004744755086444673,0.004744754802613031
0,1,410,1,normal,75,1,10,1,normal,4.421757459640503,0.023122787475585938,35.89737367630005,0.021994590759277344,11.693645477294922,0.004733326703603519,0.004733326037724813,0.004733326703603519,0.004733326037724813,0.004733326037724813
0,1,410,1,normal,75,1,10,1,normal,4.407501459121704,0.023297786712646484,35.84337663650513,0.02213597297668457,11.690398931503296,0.004734322501590228,0.004734322570619129,0.004734322501590228,0.004734322002955846,0.004734322570619129
0,1,610,1,normal,75,1,10,1,normal,10.16067385673523,0.0339503288269043,79.17239308357239,0.0334017276763916,25.478071451187134,0.0034198466636317358,0.0034198487958600446,0.0034198466636317358,0.0034198480267678536,0.0034198491804061397
0,1,610,1,normal,75,1,10,1,normal,10.168307781219482,0.03551435470581055,78.99581980705261,0.03326606750488281,25.389978170394897,0.0034296280220825815,0.003429630494886829,0.0034296280220825815,0.0034296297257946384,0.0034296308794329244
0,1,610,1,normal,75,1,10,1,normal,10.185227870941162,0.03464555740356445,78.9696455001831,0.03364729881286621,25.440514087677002,0.003424638534426665,0.0034246406247538906,0.003424638534426665,0.0034246398556616996,0.003424641393846081
0,1,610,1,normal,75,1,10,1,normal,10.236512899398804,0.034848928451538086,78.69282412528992,0.03342247009277344,25.416420459747314,0.00342802132771179,0.003428023861300561,0.00342802132771179,0.00342802309220837,0.0034280246303927515
0,1,610,1,normal,75,1,10,1,normal,10.165560483932495,0.03456997871398926,79.0125241279602,0.033832550048828125,25.37735629081726,0.0034223797591301816,0.003422382185536046,0.0034223797591301816,0.003422381800989951,0.0034223825700821415
0,1,810,1,normal,75,1,10,1,normal,18.067168951034546,0.04549980163574219,138.11500310897827,0.04470252990722656,44.06326246261597,0.002696944312493393,0.002696945318361608,0.002696944312493393,0.0026969450276072434,0.0026969456091159726
0,1,810,1,normal,75,1,10,1,normal,18.131173372268677,0.04816699028015137,138.43892121315002,0.04442191123962402,44.72432899475098,0.0026997371237050876,0.002699737432526379,0.0026997371237050876,0.002699737432526379,0.0026997377232807437
0,1,810,1,normal,75,1,10,1,normal,18.161561965942383,0.045154571533203125,138.30779767036438,0.04625201225280762,44.39012813568115,0.002698620615037666,0.0026986209357657085,0.002698620615037666,0.0026986209357657085,0.0026986209357657085
0,1,810,1,normal,75,1,10,1,normal,18.15498423576355,0.048158884048461914,137.61903166770935,0.04438471794128418,44.51286768913269,0.002708198488706011,0.002708198675295202,0.002708198488706011,0.002708198675295202,0.002708198675295202
0,1,810,1,normal,75,1,10,1,normal,18.150153636932373,0.048256635665893555,138.04515075683594,0.04470062255859375,45.01790118217468,0.002698081013608826,0.0026980815864190823,0.002698081013608826,0.0026980815864190823,0.002698081877173447
0,1,10,1,normal,75,1,210,1,normal,1.1790423393249512,0.012355327606201172,9.934170484542847,0.01130366325378418,3.1710739135742188,0.008084213080945096,0.00808421481739391,0.008084213080945096,0.00808421481739391,0.00808421481739391
0,1,10,1,normal,75,1,210,1,normal,1.1704905033111572,0.011721134185791016,9.91226315498352,0.011121273040771484,3.1676626205444336,0.008092975723321348,0.008092977242036298,0.008092975723321348,0.008092977242036298,0.008092977783896706
0,1,10,1,normal,75,1,210,1,normal,1.177039384841919,0.011655330657958984,9.866790533065796,0.010977983474731445,3.162696361541748,0.008083647414131477,0.00808364911512895,0.008083647414131477,0.00808364911512895,0.00808364911512895
0,1,10,1,normal,75,1,210,1,normal,1.1652076244354248,0.012131214141845703,9.838776588439941,0.010998964309692383,3.1541242599487305,0.00811339663091317,0.008113397793336348,0.00811339663091317,0.008113397793336348,0.008113398877057162
0,1,10,1,normal,75,1,210,1,normal,1.170473337173462,0.012393474578857422,9.832290410995483,0.011147022247314453,3.1689655780792236,0.008092040883312631,0.00809204253283414,0.008092040883312631,0.00809204253283414,0.008092043616554953
0,1,210,1,normal,75,1,210,1,normal,4.450629234313965,0.023027896881103516,35.95167541503906,0.023958921432495117,11.574662685394287,0.00483045413831791,0.004830445562090192,0.00483045413831791,0.004830447265080043,0.004830442156110491
0,1,210,1,normal,75,1,210,1,normal,4.447829723358154,0.022994518280029297,35.941866874694824,0.022028207778930664,11.738504886627197,0.00482505189505413,0.004825043110620408,0.00482505189505413,0.004825044813610259,0.00482504027230399
