x,y,bound,time,0_to_sum_strong,0_to_num_strong,0_from_sum_strong,0_from_num_strong,0_to_sum_total,0_from_sum_total,0_to_weighted_second,0_from_weighted_second,0_to_max,0_from_max,1_to_sum_strong,1_to_num_strong,1_from_sum_strong,1_from_num_strong,1_to_sum_total,1_from_sum_total,1_to_weighted_second,1_from_weighted_second,1_to_max,1_from_max
4.003239965212736,-6.908079841851739,0.011249871764864241,0.007236957550048828,0.0,0,0.023961248,2,0.12093417,0.1210176,0.91749084,0.89386165,0.010441857,0.01224272,0.0,0,0.024264468,2,0.108669505,0.11051045,0.82534236,0.80051297,0.01044186,0.012160815
4.516733675889049,-6.908079841851739,0.011251260553087507,0.007296085357666016,0.0,0,0.012242721,1,0.11262189,0.11120707,0.82936716,0.7968766,0.010843865,0.012242721,0.011332042,1,0.035747144,3,0.10727494,0.10981625,0.77266234,0.7585477,0.011332042,0.012202102
5.030227386565364,-6.908079841851739,0.01126267910003662,0.007266998291015625,0.0,0,0.0,0,0.10360533,0.102354586,0.749325,0.7237485,0.008970152,0.01081925,0.01376489,1,0.014899947,1,0.10591419,0.10857104,0.6939116,0.6794421,0.01376489,0.014899947
5.543721097241678,-6.908079841851739,0.011262118816375732,0.007288694381713867,0.0,0,0.0,0,0.093867816,0.092544265,0.659553,0.63901013,0.008992675,0.0105440775,0.0134326555,1,0.014899943,1,0.10365847,0.10689825,0.65109456,0.6444246,0.0134326555,0.014899943
6.057214807917991,-6.908079841851739,0.011261086804526192,0.007284879684448242,0.0,0,0.0,0,0.08518753,0.0846873,0.5779278,0.5618028,0.008823652,0.00991644,0.0131550785,1,0.014899947,1,0.101969644,0.10572645,0.61426556,0.61471766,0.0131550785,0.014899947
6.570708518594304,-6.908079841851739,0.011260463510240827,0.0072901248931884766,0.0,0,0.0,0,0.07834384,0.07807343,0.5172195,0.5030901,0.008862119,0.009641271,0.012998667,1,0.014899945,1,0.10079171,0.10467541,0.58805513,0.5891011,0.012998667,0.014899945
7.084202229270619,-6.908079841851739,0.011257100105285644,0.007264614105224609,0.0,0,0.0,0,0.071437135,0.07201386,0.4610239,0.450195,0.008702082,0.009218079,0.01235807,1,0.014899947,1,0.09809444,0.10131274,0.5529354,0.5502205,0.01235807,0.014899947
7.5976959399469335,-6.908079841851739,0.011246711867196219,0.007264614105224609,0.0,0,0.0,0,0.065407015,0.066271655,0.40208384,0.39576527,0.008475147,0.008729816,0.011286582,1,0.014000666,1,0.095261246,0.09810656,0.54393053,0.54406345,0.011286582,0.014000666
8.111189650623245,-6.908079841851739,0.01123882702418736,0.007285594940185547,0.0,0,0.0,0,0.06045812,0.06005367,0.36163223,0.35106584,0.008327677,0.008605264,0.0,0,0.011302816,1,0.09057111,0.09298907,0.5132499,0.5196776,0.0097825015,0.011302816
8.62468336129956,-6.908079841851739,0.01123837913785662,0.0075664520263671875,0.0,0,0.0,0,0.05461393,0.05567709,0.30428883,0.3062812,0.009074004,0.009421666,0.0,0,0.0,0,0.0865144,0.08813652,0.47964907,0.48699173,0.009665441,0.009983869
9.138177071975875,-6.908079841851739,0.011240816116333008,0.007315397262573242,0.0,0,0.0,0,0.05137734,0.053043593,0.27242342,0.27464148,0.0094593195,0.010468364,0.0,0,0.0,0,0.0821452,0.08361878,0.4318724,0.44157693,0.010333021,0.009983867
9.65167078265219,-6.908079841851739,0.011238202026912144,0.00725865364074707,0.0,0,0.0,0,0.046395853,0.048764165,0.23748547,0.24400467,0.009078087,0.010468363,0.0,0,0.0,0,0.07834925,0.07932569,0.4042434,0.41266194,0.010078552,0.009534228
10.165164493328504,-6.908079841851739,0.011239968027387347,0.007285356521606445,0.0,0,0.0,0,0.042050526,0.04429338,0.21226422,0.21955284,0.009432476,0.010781159,0.0,0,0.0,0,0.073356315,0.07534781,0.38094455,0.38990974,0.008082199,0.008921673
10.678658204004815,-6.908079841851739,0.011237930400030953,0.007292509078979492,0.0,0,0.0,0,0.038613982,0.04117413,0.19164665,0.1991856,0.0090187285,0.010781154,0.0,0,0.0,0,0.06867619,0.0702142,0.35619196,0.3637825,0.007068268,0.0075417534
11.19215191468113,-6.908079841851739,0.011236885615757534,0.00726318359375,0.0,0,0.0,0,0.035114266,0.03813012,0.1703893,0.17971587,0.008817528,0.010781157,0.0,0,0.0,0,0.06527694,0.06661492,0.33697063,0.3433724,0.007043773,0.0075417534
11.705645625357445,-6.908079841851739,0.011235315459115165,0.007280111312866211,0.0,0,0.0,0,0.031425253,0.03419559,0.14870775,0.15596668,0.008561522,0.010781159,0.0,0,0.0,0,0.060617633,0.061633263,0.31187665,0.31657904,0.006767684,0.00721374
12.219139336033756,-6.908079841851739,0.011233838115419661,0.007237911224365234,0.0,0,0.0,0,0.028022114,0.03077822,0.12935509,0.13571572,0.0083057955,0.010781158,0.0,0,0.0,0,0.055810567,0.05667947,0.28625044,0.2900306,0.006553703,0.006992955
-7.293621669666167,-6.394586131175425,0.011216703483036586,0.007258892059326172,0.0,0,0.0,0,0.0985348,0.10546472,0.9132796,0.9779116,0.005572518,0.00641967,0.0,0,0.0,0,0.0498707,0.051255554,0.622765,0.64064467,0.003288155,0.0035580806
-6.780127958989853,-6.394586131175425,0.011217849595206124,0.007283449172973633,0.0,0,0.0,0,0.10916532,0.11768966,1.020563,1.1005131,0.005835108,0.006787945,0.0,0,0.0,0,0.0564383,0.058240514,0.7087511,0.7324312,0.0038015032,0.0041861124
-6.266634248313539,-6.394586131175425,0.011219559397016252,0.007228374481201172,0.0,0,0.0,0,0.11948489,0.12981877,1.1230546,1.2199434,0.006593433,0.00786618,0.0,0,0.0,0,0.0641173,0.06639746,0.80727905,0.8373897,0.0041573164,0.0046337293
-5.7531405376372255,-6.394586131175425,0.0112211389201028,0.007303476333618164,0.0,0,0.0,0,0.12979543,0.14124697,1.232799,1.3422621,0.006806162,0.008089471,0.0,0,0.0,0,0.07234629,0.07514802,0.9111444,0.9485257,0.0045953076,0.00515827
-5.239646826960912,-6.394586131175425,0.011223428589957101,0.00723719596862793,0.0,0,0.0,0,0.1427314,0.1561313,1.3643926,1.4925314,0.0072470903,0.008514362,0.0,0,0.0,0,0.07796111,0.08086856,0.97609663,1.0159714,0.0047416463,0.005313055
-4.726153116284598,-6.394586131175425,0.01122614996773856,0.007266044616699219,0.0,0,0.0,0,0.15266988,0.16664015,1.4535258,1.5896665,0.008444188,0.009282606,0.0,0,0.0,0,0.08506343,0.08833537,1.0587987,1.1051412,0.0049637556,0.0055707986
-4.212659405608284,-6.394586131175425,0.011229435886655535,0.0073239803314208984,0.0,0,0.0,0,0.16602732,0.18008336,1.5794886,1.7172452,0.00900173,0.009858573,0.0,0,0.0,0,0.092086904,0.09550096,1.1410701,1.1905724,0.0050197113,0.005570799
-3.6991656949319704,-6.394586131175425,0.01123221857207162,0.00725555419921875,0.0,0,0.0,0,0.17565255,0.19022137,1.6623435,1.8071823,0.010265244,0.010483383,0.0,0,0.0,0,0.0987359,0.10209747,1.2162876,1.2669436,0.00549713,0.006207584
-3.1856719842556567,-6.394586131175425,0.011251629250390189,0.007268428802490234,0.012400328,1,0.024491657,2,0.18655948,0.20206785,1.724354,1.8680413,0.012400328,0.0132389255,0.0,0,0.0,0,0.10504712,0.10786782,1.2771202,1.3212041,0.0057291733,0.006439248
-2.672178273579343,-6.394586131175425,0.011254345519202097,0.007260322570800781,0.013050282,1,0.026220858,2,0.19724062,0.2115697,1.8184369,1.9529033,0.013050282,0.013238926,0.0,0,0.0,0,0.11074236,0.112796046,1.331271,1.3658478,0.005792901,0.006439247
-2.158684562903029,-6.394586131175425,0.01125520212309701,0.007254362106323242,0.013295324,1,0.026220854,2,0.20511495,0.21730624,1.888499,2.002605,0.013295324,0.0132389255,0.0,0,0.0,0,0.11487295,0.11627232,1.359704,1.3844497,0.005963568,0.006565463
-1.6451908522267154,-6.394586131175425,0.011255179984228952,0.00724029541015625,0.013293948,1,0.026220856,2,0.20813395,0.21767186,1.9106401,1.9987224,0.013293948,0.013238926,0.0,0,0.0,0,0.1173414,0.11869947,1.3778054,1.3989453,0.0061322,0.006693931
-1.1316971415504016,-6.394586131175425,0.011254437480654035,0.007267475128173828,0.0132461935,1,0.03774619,3,0.20863944,0.21724023,1.9048806,1.9798286,0.0132461935,0.0132389255,0.0,0,0.0,0,0.119528666,0.11994525,1.3863288,1.3914547,0.006245542,0.0065654623
-0.6182034308740878,-6.394586131175425,0.011255087171282088,0.007288932800292969,0.02469011,2,0.027063008,2,0.20695879,0.21309271,1.8686559,1.9158071,0.013285945,0.013824082,0.0,0,0.0,0,0.12114827,0.12093268,1.375238,1.3679805,0.0061609666,0.006322534
-0.10470972019777403,-6.394586131175425,0.011254145417894636,0.007251739501953125,0.026300706,2,0.028312009,2,0.2066538,0.21007831,1.8512614,1.866116,0.014199515,0.015626485,0.0,0,0.0,0,0.12359166,0.12263313,1.3638918,1.3417768,0.0070829233,0.007201494
0.40878399047853975,-6.394586131175425,0.011242341995239259,0.0073413848876953125,0.02483456,2,0.036542058,3,0.20071836,0.20093404,1.7803311,1.7758644,0.012802649,0.013448229,0.0,0,0.0,0,0.12378836,0.12275041,1.3208419,1.2979711,0.0081819985,0.008476327
0.9222777011548535,-6.394586131175425,0.011241103921617781,0.007242918014526367,0.034848195,3,0.024342071,2,0.1951456,0.19417016,1.7116026,1.6968799,0.01182815,0.012379043,0.0,0,0.0,0,0.122085676,0.12135238,1.251597,1.2360568,0.009176026,0.009189604
1.4357714118311682,-6.394586131175425,0.011241351706641062,0.007295131683349609,0.012050975,1,0.012379044,1,0.18320973,0.18261687,1.5937809,1.5816178,0.012050975,0.012379044,0.0,0,0.0,0,0.12279306,0.12143293,1.2138271,1.18844,0.009780269,0.01018295
