Mean Accuracy,Total Accuracy,Median Accuracy,Max Accuracy,KNN 3 Neighbors Accuracy,KNN 5 Neighbors Accuracy,Log Reg Accuracy
0.90625,0.959375,0.89375,0.925,0.96875,0.96875,0.96875
0.725,0.7,0.725,0.7083333333333334,0.9166666666666666,0.9166666666666666,0.9166666666666666
0.6,0.6,0.6,0.6318181818181818,0.6181818181818182,0.6363636363636364,0.45
0.55,0.6625,0.553125,0.603125,0.725,0.721875,0.65625
0.5047619047619047,0.6761904761904762,0.480952380952381,0.6095238095238096,0.7809523809523811,0.7976190476190477,0.7380952380952381
0.8272727272727273,0.8181818181818182,0.8272727272727273,0.8272727272727273,0.95,0.9545454545454546,0.9545454545454546
0.703125,0.625,0.734375,0.628125,0.6375,0.64375,0.65625
0.6285714285714286,0.6357142857142857,0.6404761904761904,0.6571428571428571,0.6714285714285714,0.6785714285714286,0.4976190476190476
0.6,0.7,0.6134615384615385,0.6461538461538462,0.7211538461538461,0.7096153846153846,0.5961538461538461
0.903125,0.896875,0.903125,0.896875,0.965625,0.96875,0.96875
0.7571428571428571,0.6642857142857143,0.7571428571428571,0.7142857142857143,0.7023809523809523,0.7095238095238096,0.7380952380952381
0.698076923076923,0.6596153846153846,0.6961538461538461,0.6923076923076923,0.6673076923076923,0.676923076923077,0.5961538461538461
0.667741935483871,0.667741935483871,0.6629032258064517,0.6483870967741936,0.6580645161290323,0.6612903225806451,0.5387096774193548
0.9,0.9,0.9,0.9,1.0,1.0,1.0
0.975,0.975,0.975,0.975,1.0,1.0,1.0
0.9727272727272728,0.9727272727272728,0.9727272727272728,0.9727272727272728,1.0,1.0,1.0
0.990625,0.990625,0.990625,0.990625,1.0,1.0,1.0
0.875,0.875,0.875,0.875,1.0,1.0,1.0
0.9636363636363636,0.9636363636363636,0.9636363636363636,0.9636363636363636,1.0,1.0,1.0
0.96875,0.96875,0.96875,0.96875,1.0,1.0,1.0
0.9809523809523808,0.9809523809523808,0.9809523809523808,0.9809523809523808,1.0,1.0,1.0
0.8818181818181818,0.8818181818181818,0.8818181818181818,0.8818181818181818,1.0,1.0,1.0
0.95625,0.95625,0.95625,0.95625,1.0,1.0,1.0
0.9523809523809524,0.9523809523809524,0.9523809523809524,0.9523809523809524,1.0,1.0,1.0
0.9692307692307692,0.9692307692307692,0.9692307692307692,0.9692307692307692,1.0,1.0,1.0
0.9375,0.9375,0.9375,0.9375,1.0,1.0,1.0
0.9523809523809524,0.9523809523809524,0.9523809523809524,0.9523809523809524,1.0,1.0,1.0
0.9576923076923076,0.9576923076923076,0.9576923076923076,0.9576923076923076,1.0,1.0,1.0
0.9693548387096774,0.9693548387096774,0.9693548387096774,0.9693548387096774,1.0,1.0,1.0
0.8,0.8,0.8,0.8,1.0,1.0,1.0
0.9666666666666668,0.9666666666666668,0.9666666666666668,0.9666666666666668,1.0,1.0,1.0
0.9636363636363636,0.9636363636363636,0.9636363636363636,0.9636363636363636,1.0,1.0,1.0
0.99375,0.99375,0.99375,0.99375,1.0,1.0,1.0
0.85,0.85,0.85,0.85,1.0,1.0,1.0
0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,1.0,1.0,1.0
0.965625,0.965625,0.965625,0.965625,1.0,1.0,1.0
0.9571428571428572,0.9571428571428572,0.9571428571428572,0.9571428571428572,1.0,1.0,1.0
0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,1.0,1.0,1.0
0.928125,0.928125,0.928125,0.928125,1.0,1.0,1.0
0.9547619047619048,0.9547619047619048,0.9547619047619048,0.9547619047619048,1.0,1.0,1.0
0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,1.0,1.0,1.0
0.88125,0.88125,0.88125,0.88125,1.0,1.0,1.0
0.9452380952380952,0.9452380952380952,0.9452380952380952,0.9452380952380952,1.0,1.0,1.0
0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,1.0,1.0,1.0
0.9661290322580646,0.9661290322580646,0.9661290322580646,0.9661290322580646,1.0,1.0,1.0
0.9,0.9,0.9,0.9,1.0,1.0,1.0
0.9416666666666668,0.9416666666666668,0.9416666666666668,0.9416666666666668,1.0,1.0,1.0
0.9818181818181818,0.9818181818181818,0.9818181818181818,0.9818181818181818,1.0,1.0,1.0
0.978125,0.978125,0.978125,0.978125,1.0,1.0,1.0
0.8583333333333333,0.8583333333333333,0.8583333333333333,0.8583333333333333,1.0,1.0,1.0
0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9954545454545456,0.9954545454545456,0.9954545454545456
0.95,0.95,0.95,0.95,0.996875,0.99375,1.0
0.961904761904762,0.961904761904762,0.961904761904762,0.961904761904762,1.0,1.0,1.0
0.8954545454545455,0.8954545454545455,0.8954545454545455,0.8954545454545455,1.0,1.0,1.0
0.94375,0.94375,0.94375,0.94375,1.0,1.0,1.0
0.961904761904762,0.961904761904762,0.961904761904762,0.961904761904762,0.9976190476190476,0.9976190476190476,0.9952380952380953
0.9519230769230768,0.9519230769230768,0.9519230769230768,0.9519230769230768,0.9961538461538462,0.9961538461538462,0.9961538461538462
0.934375,0.934375,0.934375,0.934375,1.0,1.0,1.0
0.9476190476190476,0.9476190476190476,0.9476190476190476,0.9476190476190476,1.0,1.0,1.0
0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9980769230769232,0.9980769230769232,0.9980769230769232
0.9758064516129032,0.9758064516129032,0.9758064516129032,0.9758064516129032,0.9967741935483873,0.9983870967741936,1.0
0.8,0.8,0.8,0.8,0.95,0.95,1.0
0.9666666666666668,0.9666666666666668,0.9666666666666668,0.9666666666666668,1.0,1.0,1.0
0.9727272727272728,0.9727272727272728,0.9727272727272728,0.9727272727272728,0.9954545454545456,0.9954545454545456,0.9954545454545456
0.978125,0.978125,0.978125,0.978125,0.996875,0.996875,1.0
0.8916666666666667,0.8916666666666667,0.8916666666666667,0.8916666666666667,0.9916666666666668,0.9916666666666668,0.9916666666666668
0.9272727272727272,0.9181818181818182,0.9318181818181818,0.9181818181818182,0.9772727272727272,0.9727272727272728,0.9727272727272728
0.94375,0.94375,0.94375,0.94375,0.990625,0.9875,0.9875
0.9476190476190476,0.9476190476190476,0.9476190476190476,0.9476190476190476,0.988095238095238,0.988095238095238,0.9857142857142858
0.8727272727272727,0.8727272727272727,0.8727272727272727,0.8727272727272727,0.990909090909091,0.9863636363636364,0.990909090909091
0.925,0.925,0.925,0.925,0.98125,0.978125,0.978125
0.9428571428571428,0.9523809523809524,0.9428571428571428,0.9523809523809524,0.9952380952380953,0.9904761904761904,0.9904761904761904
0.953846153846154,0.971153846153846,0.9519230769230768,0.9692307692307692,0.9942307692307693,0.9942307692307693,0.9942307692307693
0.89375,0.896875,0.89375,0.896875,0.99375,0.99375,0.99375
0.9452380952380952,0.9452380952380952,0.9452380952380952,0.9452380952380952,0.9952380952380953,0.9976190476190476,0.9976190476190476
0.9288461538461541,0.9403846153846154,0.925,0.9346153846153846,0.9865384615384616,0.9846153846153848,0.9865384615384616
0.9274193548387096,0.9467741935483872,0.920967741935484,0.9435483870967742,0.9870967741935484,0.9887096774193548,0.9887096774193548
0.9,0.9,0.9,0.9,1.0,1.0,1.0
0.9916666666666668,0.9916666666666668,0.9916666666666668,0.9916666666666668,1.0,1.0,1.0
0.9727272727272728,0.9727272727272728,0.9727272727272728,0.9727272727272728,1.0,1.0,1.0
0.984375,0.984375,0.984375,0.984375,1.0,1.0,1.0
0.8416666666666667,0.8416666666666667,0.8416666666666667,0.8416666666666667,1.0,1.0,1.0
0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,1.0,1.0,1.0
0.965625,0.965625,0.965625,0.965625,1.0,1.0,1.0
0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,1.0,1.0,1.0
0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,1.0,1.0,1.0
0.95,0.95,0.95,0.95,1.0,1.0,1.0
0.9785714285714284,0.9785714285714284,0.9785714285714284,0.9785714285714284,1.0,1.0,1.0
0.9519230769230768,0.9519230769230768,0.9519230769230768,0.9519230769230768,1.0,1.0,1.0
0.940625,0.940625,0.940625,0.940625,1.0,1.0,1.0
0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,1.0,1.0,1.0
0.9634615384615384,0.9634615384615384,0.9634615384615384,0.9634615384615384,1.0,1.0,1.0
0.9806451612903224,0.9806451612903224,0.9806451612903224,0.9806451612903224,1.0,1.0,1.0
0.85,0.85,0.85,0.85,1.0,1.0,1.0
0.975,0.975,0.975,0.975,1.0,1.0,1.0
0.990909090909091,0.990909090909091,0.990909090909091,0.990909090909091,1.0,1.0,1.0
0.984375,0.984375,0.984375,0.984375,1.0,1.0,1.0
0.8833333333333333,0.8833333333333333,0.8833333333333333,0.8833333333333333,1.0,1.0,1.0
0.95,0.95,0.95,0.95,1.0,1.0,1.0
0.971875,0.971875,0.971875,0.971875,1.0,1.0,1.0
0.9642857142857144,0.9642857142857144,0.9642857142857144,0.9642857142857144,1.0,1.0,1.0
0.8681818181818182,0.8681818181818182,0.8681818181818182,0.8681818181818182,1.0,1.0,1.0
0.95625,0.95625,0.95625,0.95625,1.0,1.0,1.0
0.9738095238095238,0.9738095238095238,0.9738095238095238,0.9738095238095238,1.0,1.0,1.0
0.9730769230769232,0.9730769230769232,0.9730769230769232,0.9730769230769232,1.0,1.0,1.0
0.91875,0.91875,0.91875,0.91875,1.0,1.0,1.0
0.9476190476190476,0.9476190476190476,0.9476190476190476,0.9476190476190476,1.0,1.0,1.0
0.9673076923076924,0.9673076923076924,0.9673076923076924,0.9673076923076924,1.0,1.0,1.0
0.9661290322580646,0.9661290322580646,0.9661290322580646,0.9661290322580646,1.0,1.0,1.0
0.8,0.8,0.8,0.8,1.0,1.0,1.0
0.9666666666666668,0.9666666666666668,0.9666666666666668,0.9666666666666668,1.0,1.0,1.0
0.9863636363636364,0.9863636363636364,0.9863636363636364,0.9863636363636364,1.0,1.0,1.0
0.978125,0.978125,0.978125,0.978125,1.0,1.0,1.0
0.875,0.875,0.875,0.875,1.0,1.0,1.0
0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,1.0,1.0,1.0
0.96875,0.96875,0.96875,0.96875,1.0,1.0,1.0
0.9809523809523808,0.9809523809523808,0.9809523809523808,0.9809523809523808,1.0,1.0,1.0
0.8727272727272727,0.8727272727272727,0.8727272727272727,0.8727272727272727,1.0,1.0,1.0
0.94375,0.94375,0.94375,0.94375,1.0,1.0,1.0
0.9571428571428572,0.9571428571428572,0.9571428571428572,0.9571428571428572,1.0,1.0,1.0
0.9692307692307692,0.9692307692307692,0.9692307692307692,0.9692307692307692,1.0,1.0,1.0
0.890625,0.890625,0.890625,0.890625,1.0,1.0,1.0
0.938095238095238,0.938095238095238,0.938095238095238,0.938095238095238,1.0,1.0,1.0
0.948076923076923,0.948076923076923,0.948076923076923,0.948076923076923,1.0,1.0,1.0
0.9693548387096774,0.9693548387096774,0.9693548387096774,0.9693548387096774,1.0,1.0,1.0
0.8,0.8,0.8,0.8,1.0,1.0,1.0
0.9666666666666668,0.9666666666666668,0.9666666666666668,0.9666666666666668,1.0,1.0,1.0
0.9727272727272728,0.9727272727272728,0.9727272727272728,0.9727272727272728,1.0,1.0,1.0
0.984375,0.984375,0.984375,0.984375,1.0,1.0,1.0
0.9,0.9,0.9,0.9,1.0,1.0,1.0
0.95,0.95,0.95,0.95,1.0,1.0,1.0
0.96875,0.96875,0.96875,0.96875,1.0,1.0,1.0
0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,1.0,1.0,1.0
0.9045454545454544,0.9045454545454544,0.9045454545454544,0.9045454545454544,1.0,1.0,1.0
0.94375,0.94375,0.94375,0.94375,1.0,1.0,1.0
0.9547619047619048,0.9547619047619048,0.9547619047619048,0.9547619047619048,1.0,1.0,1.0
0.9692307692307692,0.9692307692307692,0.9692307692307692,0.9692307692307692,0.9980769230769232,0.9980769230769232,0.9980769230769232
0.921875,0.921875,0.921875,0.921875,1.0,1.0,1.0
0.95,0.95,0.95,0.95,1.0,1.0,1.0
0.9653846153846154,0.9653846153846154,0.9653846153846154,0.9653846153846154,1.0,1.0,1.0
0.9548387096774194,0.9548387096774194,0.9548387096774194,0.9548387096774194,1.0,1.0,1.0
0.9,0.9,0.9,0.9,1.0,1.0,1.0
0.9666666666666668,0.9666666666666668,0.9666666666666668,0.9666666666666668,1.0,1.0,1.0
0.9818181818181818,0.9818181818181818,0.9818181818181818,0.9818181818181818,1.0,1.0,1.0
0.984375,0.984375,0.984375,0.984375,1.0,1.0,1.0
0.8416666666666667,0.8416666666666667,0.8416666666666667,0.8416666666666667,1.0,1.0,1.0
0.9590909090909092,0.9590909090909092,0.9590909090909092,0.9590909090909092,1.0,1.0,1.0
0.98125,0.98125,0.98125,0.98125,1.0,1.0,1.0
0.9666666666666668,0.9666666666666668,0.9666666666666668,0.9666666666666668,1.0,1.0,1.0
0.8909090909090909,0.8909090909090909,0.8909090909090909,0.8909090909090909,1.0,1.0,1.0
0.940625,0.940625,0.940625,0.940625,1.0,1.0,1.0
0.9452380952380952,0.9452380952380952,0.9452380952380952,0.9452380952380952,1.0,1.0,1.0
0.9807692307692308,0.9807692307692308,0.9807692307692308,0.9807692307692308,1.0,1.0,1.0
0.90625,0.90625,0.90625,0.90625,1.0,1.0,1.0
0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,1.0,1.0,1.0
0.9653846153846154,0.9653846153846154,0.9653846153846154,0.9653846153846154,1.0,1.0,1.0
0.9612903225806452,0.9612903225806452,0.9612903225806452,0.9612903225806452,1.0,1.0,1.0
0.9,0.9,0.9,0.9,1.0,1.0,1.0
0.9666666666666668,0.9666666666666668,0.9666666666666668,0.9666666666666668,1.0,1.0,1.0
0.9636363636363636,0.9636363636363636,0.9636363636363636,0.9636363636363636,1.0,1.0,1.0
0.98125,0.98125,0.98125,0.98125,1.0,1.0,1.0
0.9,0.9,0.9,0.9,1.0,1.0,1.0
0.9636363636363636,0.9636363636363636,0.9636363636363636,0.9636363636363636,1.0,1.0,1.0
0.959375,0.959375,0.959375,0.959375,1.0,1.0,1.0
0.9738095238095238,0.9738095238095238,0.9738095238095238,0.9738095238095238,1.0,1.0,1.0
0.8954545454545455,0.8954545454545455,0.8954545454545455,0.8954545454545455,1.0,1.0,1.0
0.91875,0.91875,0.91875,0.91875,1.0,1.0,1.0
0.9380952380952379,0.9380952380952379,0.9380952380952379,0.9380952380952379,1.0,1.0,1.0
0.9730769230769232,0.9730769230769232,0.9730769230769232,0.9730769230769232,1.0,1.0,1.0
0.921875,0.921875,0.921875,0.921875,1.0,1.0,1.0
0.9404761904761904,0.9404761904761904,0.9404761904761904,0.9404761904761904,1.0,1.0,1.0
0.9653846153846154,0.9653846153846154,0.9653846153846154,0.9653846153846154,1.0,1.0,1.0
0.9725806451612904,0.9725806451612904,0.9725806451612904,0.9725806451612904,1.0,1.0,1.0
0.8,0.8,0.8,0.8,1.0,1.0,1.0
0.9666666666666668,0.9666666666666668,0.9666666666666668,0.9666666666666668,1.0,1.0,1.0
0.9772727272727272,0.9772727272727272,0.9772727272727272,0.9772727272727272,1.0,1.0,1.0
0.98125,0.98125,0.98125,0.98125,1.0,1.0,1.0
0.9083333333333332,0.9083333333333332,0.9083333333333332,0.9083333333333332,1.0,1.0,1.0
0.9590909090909092,0.9590909090909092,0.9590909090909092,0.9590909090909092,1.0,1.0,1.0
0.96875,0.96875,0.96875,0.96875,1.0,1.0,1.0
0.9690476190476188,0.9690476190476188,0.9690476190476188,0.9690476190476188,1.0,1.0,1.0
0.8954545454545455,0.8954545454545455,0.8954545454545455,0.8954545454545455,1.0,1.0,1.0
0.95,0.95,0.95,0.95,1.0,1.0,1.0
0.961904761904762,0.961904761904762,0.961904761904762,0.961904761904762,1.0,1.0,1.0
0.975,0.975,0.975,0.975,1.0,1.0,1.0
0.9125,0.9125,0.9125,0.9125,1.0,1.0,1.0
0.9547619047619048,0.9547619047619048,0.9547619047619048,0.9547619047619048,1.0,1.0,1.0
0.9442307692307692,0.9442307692307692,0.9442307692307692,0.9442307692307692,1.0,1.0,1.0
0.9725806451612904,0.9725806451612904,0.9725806451612904,0.9725806451612904,1.0,1.0,1.0
0.9,0.9,0.9,0.9,1.0,1.0,1.0
0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,1.0,1.0,1.0
0.9772727272727272,0.9772727272727272,0.9772727272727272,0.9772727272727272,1.0,1.0,1.0
0.98125,0.98125,0.98125,0.98125,1.0,1.0,1.0
0.8833333333333333,0.8833333333333333,0.8833333333333333,0.8833333333333333,1.0,1.0,1.0
0.9454545454545454,0.9454545454545454,0.9454545454545454,0.9454545454545454,1.0,1.0,1.0
0.95625,0.95625,0.95625,0.95625,1.0,1.0,1.0
0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,1.0,1.0,1.0
0.9136363636363636,0.9136363636363636,0.9136363636363636,0.9136363636363636,1.0,1.0,1.0
0.93125,0.93125,0.93125,0.93125,1.0,1.0,1.0
0.9595238095238096,0.9595238095238096,0.9595238095238096,0.9595238095238096,1.0,1.0,1.0
0.9653846153846154,0.9653846153846154,0.9653846153846154,0.9653846153846154,1.0,1.0,1.0
0.915625,0.915625,0.915625,0.915625,1.0,1.0,1.0
0.9309523809523812,0.9309523809523812,0.9309523809523812,0.9309523809523812,1.0,1.0,1.0
0.9519230769230768,0.9519230769230768,0.9519230769230768,0.9519230769230768,1.0,1.0,1.0
0.9564516129032258,0.9564516129032258,0.9564516129032258,0.9564516129032258,1.0,1.0,1.0
0.8,0.8,0.8,0.8,0.5,0.5,0.55
0.825,0.8416666666666667,0.8166666666666667,0.8916666666666667,0.8416666666666667,0.8583333333333333,0.9166666666666666
0.8272727272727273,0.9,0.8136363636363636,0.9045454545454544,0.8863636363636364,0.8863636363636364,0.9545454545454546
0.878125,0.925,0.84375,0.946875,0.971875,0.9625,0.96875
0.85,0.85,0.85,0.85,0.925,0.9166666666666666,0.9333333333333332
0.990909090909091,0.990909090909091,0.990909090909091,0.990909090909091,0.8590909090909091,0.8045454545454546,0.6136363636363636
0.990625,0.98125,0.990625,0.990625,0.85625,0.840625,0.6375
0.9809523809523808,0.9547619047619048,0.9809523809523808,0.9833333333333332,0.9023809523809524,0.8738095238095238,0.7380952380952381
0.8409090909090909,0.8409090909090909,0.8409090909090909,0.8409090909090909,0.9590909090909092,0.9545454545454546,0.9590909090909092
0.96875,0.96875,0.96875,0.96875,0.85625,0.828125,0.709375
0.9904761904761904,0.9904761904761904,0.9904761904761904,0.9904761904761904,0.8976190476190476,0.8761904761904762,0.5595238095238095
0.9923076923076924,0.9942307692307693,0.9923076923076924,0.9923076923076924,0.9173076923076924,0.8865384615384615,0.4923076923076923
0.859375,0.859375,0.859375,0.859375,0.971875,0.96875,0.978125
0.9809523809523808,0.9809523809523808,0.9809523809523808,0.9809523809523808,0.8785714285714286,0.8404761904761905,0.7619047619047619
0.9865384615384616,0.9865384615384616,0.9865384615384616,0.9865384615384616,0.9384615384615383,0.9057692307692308,0.6942307692307692
0.9967741935483873,0.9967741935483873,0.9967741935483873,0.9967741935483873,0.9403225806451612,0.8935483870967742,0.5403225806451613
0.4,0.35,0.4,0.4,0.65,0.6,0.5
0.6166666666666667,0.8333333333333334,0.5833333333333334,0.7333333333333333,0.9083333333333332,0.9166666666666666,0.9166666666666666
0.740909090909091,0.9136363636363636,0.6681818181818182,0.8636363636363636,0.9590909090909092,0.95,0.9545454545454546
0.790625,0.95,0.7625,0.9125,0.96875,0.96875,0.96875
0.7166666666666667,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.9,0.9166666666666666,0.8916666666666667
0.6272727272727273,0.4909090909090909,0.6454545454545455,0.5454545454545454,0.4818181818181818,0.5136363636363637,0.4863636363636364
0.584375,0.5625,0.59375,0.5375,0.571875,0.6,0.621875
0.5880952380952381,0.6452380952380953,0.5833333333333334,0.5952380952380952,0.6714285714285714,0.6738095238095239,0.7333333333333333
0.7954545454545454,0.7909090909090909,0.7954545454545454,0.7954545454545454,0.95,0.9545454545454546,0.9545454545454546
0.7,0.5875,0.696875,0.63125,0.584375,0.60625,0.65
0.6190476190476191,0.5214285714285715,0.6452380952380953,0.580952380952381,0.4833333333333333,0.4952380952380953,0.5190476190476191
0.5673076923076923,0.5480769230769231,0.6115384615384616,0.5673076923076923,0.5288461538461539,0.5461538461538461,0.5826923076923077
0.86875,0.8625,0.86875,0.8625,0.96875,0.96875,0.96875
0.7452380952380953,0.6571428571428571,0.7571428571428571,0.6880952380952381,0.6714285714285714,0.6785714285714286,0.7380952380952381
0.6711538461538461,0.5461538461538461,0.6865384615384615,0.6076923076923076,0.4903846153846154,0.4923076923076923,0.5788461538461539
0.6774193548387096,0.5435483870967742,0.6903225806451613,0.6048387096774194,0.4725806451612904,0.4532258064516129,0.4709677419354839
0.4,0.45,0.4,0.45,0.65,0.55,0.55
0.8833333333333333,0.9083333333333332,0.8833333333333333,0.9,0.9166666666666666,0.9166666666666666,0.8666666666666667
0.9454545454545454,0.9454545454545454,0.9454545454545454,0.9454545454545454,0.9545454545454546,0.9545454545454546,0.9272727272727272
0.965625,0.96875,0.96875,0.96875,0.96875,0.96875,0.96875
0.7833333333333333,0.7083333333333334,0.775,0.7416666666666667,0.8416666666666667,0.875,0.9166666666666666
0.5318181818181819,0.6227272727272727,0.5,0.5863636363636363,0.6227272727272727,0.6136363636363636,0.55
0.528125,0.6625,0.484375,0.646875,0.69375,0.703125,0.675
0.5476190476190477,0.6976190476190476,0.4976190476190476,0.6642857142857143,0.7547619047619047,0.7452380952380953,0.7547619047619047
0.8363636363636363,0.7954545454545454,0.8363636363636363,0.8181818181818182,0.9136363636363636,0.9181818181818182,0.9545454545454546
0.7,0.6875,0.69375,0.70625,0.63125,0.6125,0.59375
0.6166666666666667,0.6809523809523811,0.5952380952380952,0.6761904761904762,0.6523809523809524,0.6261904761904762,0.5333333333333333
0.5096153846153846,0.6576923076923077,0.4846153846153846,0.6153846153846154,0.6961538461538461,0.6596153846153846,0.6461538461538462
0.85625,0.8375,0.859375,0.840625,0.95625,0.975,0.96875
0.8238095238095238,0.7547619047619047,0.8119047619047619,0.7928571428571428,0.7190476190476189,0.6738095238095239,0.7380952380952381
0.6788461538461539,0.6923076923076923,0.6692307692307692,0.6865384615384615,0.7,0.6576923076923077,0.5461538461538461
0.6064516129032258,0.6790322580645162,0.5919354838709677,0.6451612903225806,0.6548387096774193,0.6241935483870967,0.4935483870967742
0.5,0.5,0.5,0.5,0.6,0.5,0.65
0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9636363636363636
0.96875,0.96875,0.96875,0.96875,0.96875,0.96875,0.971875
0.825,0.75,0.825,0.8,0.8583333333333333,0.8083333333333333,0.9166666666666666
0.6045454545454545,0.6727272727272727,0.5954545454545455,0.6590909090909091,0.6636363636363637,0.5954545454545455,0.5590909090909091
0.621875,0.659375,0.6125,0.65625,0.771875,0.725,0.740625
0.7309523809523809,0.7404761904761905,0.7285714285714285,0.7404761904761905,0.7880952380952381,0.7714285714285715,0.7690476190476191
0.8272727272727273,0.7863636363636364,0.8272727272727273,0.8136363636363636,0.9454545454545454,0.9272727272727272,0.9545454545454546
0.73125,0.753125,0.709375,0.759375,0.73125,0.678125,0.49375
0.6619047619047619,0.7095238095238096,0.6476190476190476,0.7142857142857143,0.7571428571428571,0.7095238095238096,0.5261904761904762
0.6076923076923076,0.675,0.5769230769230769,0.6615384615384615,0.75,0.7038461538461539,0.676923076923077
0.846875,0.81875,0.846875,0.8375,0.94375,0.975,0.96875
0.7880952380952381,0.7952380952380952,0.7738095238095238,0.7880952380952381,0.7904761904761904,0.7666666666666667,0.7380952380952381
0.7134615384615385,0.7519230769230769,0.6923076923076923,0.7403846153846154,0.7538461538461538,0.7153846153846154,0.5153846153846153
0.6967741935483871,0.7661290322580645,0.6725806451612903,0.7596774193548387,0.7483870967741936,0.7096774193548387,0.4870967741935484
0.9,0.9,0.9,0.9,1.0,1.0,1.0
0.975,0.975,0.975,0.975,1.0,1.0,1.0
0.9863636363636364,0.9863636363636364,0.9863636363636364,0.9863636363636364,1.0,1.0,1.0
0.9875,0.9875,0.9875,0.9875,1.0,1.0,1.0
0.8416666666666667,0.8416666666666667,0.8416666666666667,0.8416666666666667,1.0,1.0,1.0
0.9772727272727272,0.9772727272727272,0.9772727272727272,0.9772727272727272,1.0,1.0,1.0
0.96875,0.96875,0.96875,0.96875,1.0,1.0,1.0
0.9809523809523808,0.9809523809523808,0.9809523809523808,0.9809523809523808,1.0,1.0,1.0
0.8409090909090909,0.8409090909090909,0.8409090909090909,0.8409090909090909,1.0,1.0,1.0
0.890625,0.890625,0.890625,0.890625,1.0,1.0,1.0
0.961904761904762,0.961904761904762,0.961904761904762,0.961904761904762,1.0,1.0,1.0
0.9730769230769232,0.9730769230769232,0.9730769230769232,0.9730769230769232,1.0,1.0,1.0
0.846875,0.846875,0.846875,0.846875,1.0,1.0,1.0
0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0
0.953846153846154,0.953846153846154,0.953846153846154,0.953846153846154,1.0,1.0,1.0
0.9725806451612904,0.9725806451612904,0.9725806451612904,0.9725806451612904,1.0,1.0,1.0
0.75,0.75,0.75,0.75,1.0,1.0,1.0
0.975,0.975,0.975,0.975,1.0,1.0,1.0
0.9954545454545456,0.9954545454545456,0.9954545454545456,0.9954545454545456,1.0,1.0,1.0
0.990625,0.990625,0.990625,0.990625,1.0,1.0,1.0
0.8833333333333333,0.8833333333333333,0.8833333333333333,0.8833333333333333,1.0,1.0,1.0
0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,1.0,1.0,1.0
0.975,0.975,0.975,0.975,1.0,1.0,1.0
0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,1.0,1.0,1.0
0.8727272727272727,0.8727272727272727,0.8727272727272727,0.8727272727272727,1.0,1.0,1.0
0.940625,0.940625,0.940625,0.940625,1.0,1.0,1.0
0.9595238095238096,0.9595238095238096,0.9595238095238096,0.9595238095238096,1.0,1.0,1.0
0.9807692307692308,0.9807692307692308,0.9807692307692308,0.9807692307692308,1.0,1.0,1.0
0.90625,0.90625,0.90625,0.90625,1.0,1.0,1.0
0.9142857142857144,0.9142857142857144,0.9142857142857144,0.9142857142857144,1.0,1.0,1.0
0.9403846153846154,0.9403846153846154,0.9403846153846154,0.9403846153846154,1.0,1.0,1.0
0.9629032258064516,0.9629032258064516,0.9629032258064516,0.9629032258064516,1.0,1.0,1.0
0.85,0.85,0.85,0.85,1.0,1.0,1.0
0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,1.0,1.0,1.0
0.990909090909091,0.990909090909091,0.990909090909091,0.990909090909091,1.0,1.0,1.0
0.990625,0.990625,0.990625,0.990625,1.0,1.0,1.0
0.8166666666666667,0.8166666666666667,0.8166666666666667,0.8166666666666667,1.0,1.0,1.0
0.9454545454545454,0.9454545454545454,0.9454545454545454,0.9454545454545454,1.0,1.0,1.0
0.965625,0.965625,0.965625,0.965625,1.0,1.0,1.0
0.9857142857142858,0.9857142857142858,0.9857142857142858,0.9857142857142858,1.0,1.0,1.0
0.8545454545454545,0.8545454545454545,0.8545454545454545,0.8545454545454545,1.0,1.0,1.0
0.921875,0.921875,0.921875,0.921875,1.0,1.0,1.0
0.9547619047619048,0.9547619047619048,0.9547619047619048,0.9547619047619048,1.0,1.0,1.0
