rows,cols,vals
89,189,0.00277425964273245
93,189,0.00286364024026608
94,189,0.00276402124118824
96,189,0.00331889971178049
109,189,0.00324370955327156
119,189,0.00368448844748435
125,189,0.00288181178418421
127,189,0.00627873353010842
131,189,0.00395196463256609
134,189,0.00328806371104031
137,189,0.00384574435085271
143,189,0.00285370325380113
148,189,0.00516243553475454
160,189,0.00434207499516647
161,189,0.0031893008824552
166,189,0.0034553989004589
170,189,0.0027714425860327
173,189,0.00460874014651951
174,189,0.00298642589810669
175,189,0.00513317725187056
182,189,0.00322570865231682
3,190,0.00329912207400363
13,190,0.00502317192973206
14,190,0.00285732632736551
16,190,0.0029522338767781
23,190,0.00295261050939912
30,190,0.00304131471352255
34,190,0.00479509136005977
45,190,0.00300739837914881
51,190,0.00377315037123321
59,190,0.00333794627400069
65,190,0.0027560983223365
66,190,0.00306049413955807
71,190,0.00448578857711882
72,190,0.0049723950809269
80,190,0.0044504909095686
81,190,0.00311869891631594
86,190,0.00347860807943268
96,190,0.00377326729240159
100,190,0.00301370376631402
106,190,0.00282615403575798
115,190,0.00373417529408305
133,190,0.00325089994486799
143,190,0.00299182413248039
152,190,0.00348539164129178
161,190,0.00304974274503107
176,190,0.00364232457253333
179,190,0.00491296806913666
181,190,0.00308726651507587
2,191,0.00334685935390513
7,191,0.00279083111984851
10,191,0.00323458713563121
13,191,0.00279065382330675
16,191,0.00459571761368595
17,191,0.00337127987373707
21,191,0.00486013396468381
31,191,0.00366869267928186
34,191,0.00437659354245474
35,191,0.00402471089269257
38,191,0.00314619886178456
44,191,0.0036680682714896
48,191,0.00542037201388217
51,191,0.00408781778225893
56,191,0.00378506766709185
67,191,0.00274289137978065
71,191,0.00413391468779774
72,191,0.00317348868497392
78,191,0.00283621672165148
79,191,0.0048711417748825
84,191,0.00469924033173789
90,191,0.00433875534231701
93,191,0.00357523117006848
100,191,0.00430339167511054
102,191,0.0034236586172981
103,191,0.00297926197558505
104,191,0.00330394103759234
110,191,0.00366722097988606
114,191,0.00284305295313365
126,191,0.0042772641534898
127,191,0.00500031517615942
135,191,0.00518155529405734
149,191,0.00290883947687148
151,191,0.00340417277701117
152,191,0.00405220271402597
158,191,0.00468027556480932
159,191,0.00273782090909297
172,191,0.0028820133133644
179,191,0.00440867307256477
181,191,0.0058563582084398
188,191,0.00343622976756969
190,191,0.00275305379079625
43,192,0.00276147845901703
71,192,0.00289614910411486
86,192,0.00292155846187736
118,192,0.00293135172483979
2,193,0.00305065413528955
44,193,0.0029804420547417
48,193,0.00306514123193124
57,193,0.00306932480528737
78,193,0.00297834691660387
104,193,0.00290367860759447
110,193,0.00376132564280743
114,193,0.00270140440401458
150,193,0.00285764349901888
157,193,0.00356657478883403
181,193,0.00289193447836367
191,193,0.00388132855765867
11,194,0.00299367654097553
21,194,0.00308272610194247
22,194,0.00325361989927849
26,194,0.0039798456945741
29,194,0.00333724729468983
32,194,0.00324267134519601
35,194,0.00367419727705085
39,194,0.00270057770708382
47,194,0.00406486917947521
49,194,0.00362693241324883
51,194,0.00454015462106918
58,194,0.00293294877146053
60,194,0.00435159341763234
76,194,0.00295053338974546
88,194,0.00275622077757401
93,194,0.00285430398927797
99,194,0.00288790420339218
103,194,0.00276884175038759
123,194,0.00298874609538421
126,194,0.00326296567814647
135,194,0.0042982996751323
144,194,0.00271267232982671
146,194,0.0029475719985449
149,194,0.00327856984134699
181,194,0.00461952280719649
2,195,0.00278408205740238
8,195,0.00304331009831384
18,195,0.00316108262122282
28,195,0.00325338432743092
44,195,0.00291796627517821
73,195,0.00352161863700685
75,195,0.00337792588032604
97,195,0.00286291137815361
120,195,0.00381073119981076
121,195,0.00297338871104905
151,195,0.00278119672074248
152,195,0.00363638724722433
179,195,0.00390037258762002
2,196,0.0029311302781978
4,196,0.00284466994539514
13,196,0.00320921124775244
15,196,0.00465708836967404
16,196,0.00410704827347191
21,196,0.00369663386760922
25,196,0.00337343657932388
26,196,0.0028808977335899
37,196,0.00276205232048094
43,196,0.00379570329752035
48,196,0.00349293706005815
52,196,0.00371362486687489
59,196,0.00421712748375964
65,196,0.00378811912617358
66,196,0.00345590023783464
72,196,0.00429619276362557
77,196,0.00281404415677517
83,196,0.00363131064734716
84,196,0.00514692967050619
87,196,0.003438434397727
97,196,0.00338747344382504
98,196,0.00293610583192935
100,196,0.00401066022848316
102,196,0.00302228200168816
104,196,0.00299525642356158
111,196,0.00341947460376111
119,196,0.00274212781075362
120,196,0.00322844343121499
132,196,0.00444324715389626
139,196,0.00321589374993308
142,196,0.00401275622829586
152,196,0.00561006058337489
155,196,0.00335728711730336
156,196,0.0039631863132356
162,196,0.00519947030355642
168,196,0.00333632415523044
173,196,0.0040780071814179
175,196,0.00379400753172504
179,196,0.00376700061774909
2,197,0.00389028210081186
3,197,0.00414992090274511
13,197,0.0037243191068155
27,197,0.00283308114342954
39,197,0.0031131243574485
47,197,0.003230180803054
48,197,0.00433833960043257
54,197,0.00286281998634063
56,197,0.00522098407605191
58,197,0.00279486362840108
72,197,0.00364941273761447
74,197,0.00415670354010273
76,197,0.00269058529302276
81,197,0.00395576704800312
87,197,0.00311493692353624
97,197,0.0031296251892957
104,197,0.0027554274953762
112,197,0.0036638655806268
128,197,0.00286910051808738
132,197,0.00368378226813471
137,197,0.00460427456865464
151,197,0.00327386310169136
156,197,0.0031754185083978
170,197,0.00329001034550885
7,198,0.00366035113049071
17,198,0.00308430053707462
38,198,0.00329788893189348
42,198,0.00376736053948897
48,198,0.00291030261429018
51,198,0.00311873848917163
59,198,0.00367127075884152
64,198,0.00360848932777374
69,198,0.00521381765077199
72,198,0.00366762105298662
73,198,0.00387115209971085
78,198,0.00292258032650618
79,198,0.00405008640648731
84,198,0.0035830273624476
89,198,0.00342467431055328
90,198,0.00304520409966037
102,198,0.00434443931593719
115,198,0.00318663574193632
126,198,0.00319439738021265
136,198,0.00342671213579711
139,198,0.00300924786202592
145,198,0.00277465356261214
148,198,0.00334443210922762
152,198,0.00288352178859883
172,198,0.00280834124086295
175,198,0.00487618827412021
179,198,0.00361899688329576
181,198,0.00379568047706357
190,198,0.00403785600266825
191,198,0.00541571819948741
196,198,0.00300702333495437
39,199,0.00331634664330743
62,199,0.00322214409238531
72,199,0.00283261694929965
121,199,0.00365616940090227
122,199,0.00313529552834183
149,199,0.00322456870504755
179,199,0.0029684108166241
194,199,0.00277318957343923
3,200,0.0054696880301075
11,200,0.00308673546885812
13,200,0.00365041073817267
16,200,0.00368120190374167
22,200,0.00288208480158321
23,200,0.00363823313574129
27,200,0.0039947361833329
34,200,0.00378923141570036
39,200,0.0028183881040779
40,200,0.00314582605217238
43,200,0.00397588333212159
49,200,0.00273409421097716
51,200,0.00356978445390574
53,200,0.00278527507301472
56,200,0.00307964791920327
58,200,0.00270170970238367
65,200,0.00270000433478359
71,200,0.00653165854998854
72,200,0.00563927132146026
74,200,0.00288464181946942
76,200,0.00448339383478452
80,200,0.00438195265637478
84,200,0.00489341969990619
88,200,0.00316857245675415
101,200,0.00389735636549541
109,200,0.00302110712506499
118,200,0.00340217312868066
123,200,0.00525309635224816
127,200,0.0040432753333726
131,200,0.0051396616822231
133,200,0.00452304802529973
138,200,0.00426582467653639
145,200,0.0032281618446664
152,200,0.00433927438348474
156,200,0.00299895413594672
158,200,0.00421321681595627
161,200,0.00274397298303717
162,200,0.00331969357361183
168,200,0.00317285947227999
172,200,0.00371256209360847
173,200,0.00334194646270399
176,200,0.00363855994103364
179,200,0.00590399806247257
190,200,0.00330274937434793
196,200,0.00357498649102612
9,201,0.00383146184301435
22,201,0.00364462485567996
35,201,0.00322157166219247
42,201,0.00329761900297485
49,201,0.00288558455830588
58,201,0.00333813717678624
66,201,0.00288852467141625
74,201,0.00278491967407319
77,201,0.00282072959805066
101,201,0.00398809681894659
126,201,0.00302725722921151
129,201,0.00269787193463882
146,201,0.00288575794275919
157,201,0.0042918716717795
169,201,0.00347892371942077
14,202,0.00319171121988282
23,202,0.00285268571608873
27,202,0.00344865483406562
39,202,0.00288007297735778
42,202,0.00273395763772103
80,202,0.00274260988285644
81,202,0.00392956662966595
118,202,0.00283260449411973
134,202,0.00277492079367535
142,202,0.00361870441459214
172,202,0.00304728487666167
185,202,0.00348070533330795
22,203,0.00291276604964467
33,203,0.00273650784317232
58,203,0.00338955528942808
62,203,0.00285067049097055
72,203,0.00365875193065363
84,203,0.00345644374693042
129,203,0.00334926747045384
134,203,0.0032612307510829
144,203,0.00314842897472467
146,203,0.00333359624421731
150,203,0.00286614592716974
169,203,0.00322039436111758
173,203,0.00285116677710166
185,203,0.00398940432188994
199,203,0.0027646894092762
6,204,0.00322841925776554
14,204,0.00269248877262091
26,204,0.00432897688574854
29,204,0.00278512499396789
31,204,0.00404544385121701
32,204,0.00278442670939697
44,204,0.00345449849030168
48,204,0.00282548633595691
60,204,0.00272071601445347
67,204,0.00304261190403234
68,204,0.00271586419693239
69,204,0.00274020563523151
71,204,0.00342169323636735
76,204,0.00307792102756235
79,204,0.00331692685841988
84,204,0.00473829934779711
100,204,0.00290152499943354
109,204,0.00320551894169563
123,204,0.00342412158152933
127,204,0.00278128887660065
129,204,0.00269368122878793
131,204,0.00322436622377003
139,204,0.00353584638712282
149,204,0.00381620688750708
151,204,0.00371026824223521
158,204,0.00274359318153531
168,204,0.00288200438088869
179,204,0.00292789480915117
191,204,0.00431760821342804
200,204,0.00318146551674062
6,205,0.00379606998043232
7,205,0.0034069890004835
22,205,0.00446012195632541
35,205,0.00373818967591793
36,205,0.00431467720481802
41,205,0.00500529143995954
53,205,0.00378367227770684
60,205,0.00363196030149031
69,205,0.00365114206611594
71,205,0.00328947035724118
73,205,0.00293398675860629
79,205,0.00359491094085612
87,205,0.0044282471828093
89,205,0.00407569886942862
95,205,0.00277231890675257
96,205,0.00383106260764576
112,205,0.00302059629202467
115,205,0.00278150968955475
117,205,0.00479193094908687
123,205,0.00422736029808614
136,205,0.00283762623262688
137,205,0.00319572951223029
144,205,0.00279946916189738
147,205,0.00418427083092556
154,205,0.00333537459920884
162,205,0.00300157666890006
165,205,0.00554428064754632
168,205,0.00313794062499179
175,205,0.00271178101994409
187,205,0.00330405761872469
188,205,0.00388839658974231
6,206,0.0029674482634169
7,206,0.00480909529973755
14,206,0.0043440176256699
16,206,0.00591342655417058
21,206,0.00295653043502033
22,206,0.00338539255023146
26,206,0.00269021911438493
27,206,0.00312029689502873
31,206,0.00487021246815354
34,206,0.00451434592082425
35,206,0.00400185792188878
36,206,0.0038248102152463
38,206,0.00314213926716388
41,206,0.00327487834690561
52,206,0.00365909327055867
54,206,0.00387286586825846
55,206,0.00338167673750369
56,206,0.00463413068344959
59,206,0.00428797364697407
66,206,0.00275583815712505
69,206,0.00550782930266455
71,206,0.00681475991798725
72,206,0.00471647815132084
79,206,0.00748893276854374
80,206,0.00425243176160668
81,206,0.00359417607007386
82,206,0.00289518160722543
84,206,0.00543442660400026
90,206,0.00417138190559529
92,206,0.00505005075457025
96,206,0.00373458811195313
100,206,0.00711806624638807
106,206,0.0028953858968296
110,206,0.00316753342648103
115,206,0.00323323868472455
117,206,0.00520629412960966
119,206,0.0043002247544478
127,206,0.00458188197915533
132,206,0.00359692893515215
134,206,0.00276032484154764
135,206,0.00416421506903172
142,206,0.00333996252051824
148,206,0.00430601550429071
154,206,0.00382157125988367
158,206,0.00303852964193176
175,206,0.00349162782584993
179,206,0.00488426380835187
185,206,0.00397972300989585
188,206,0.00303513703918899
189,206,0.00284747545335288
190,206,0.00350979639088858
191,206,0.00512137147374884
196,206,0.0031999211592224
198,206,0.00459098783849632
204,206,0.00283304153697833
205,206,0.00335302435269571
10,207,0.00271738680383894
58,207,0.00294045215822994
76,207,0.0026963383885077
126,207,0.00288965739595856
138,207,0.00351555384005267
201,207,0.00317968872050144
21,208,0.00336379601513268
22,208,0.00284897782424254
27,208,0.00353305911293934
31,208,0.00303156395523873
42,208,0.00402675145847232
43,208,0.00290954449030481
51,208,0.00360804146736852
52,208,0.00365988384701822
56,208,0.00396149527452232
57,208,0.0031482246236534
58,208,0.00502948115248662
60,208,0.00459525676361924
65,208,0.00346785737175143
71,208,0.00451458960482636
77,208,0.00280039336473946
82,208,0.00415596778321496
84,208,0.00415404516486405
93,208,0.00423299324804437
101,208,0.00293822467016314
110,208,0.00435738283115257
123,208,0.00311538263844969
127,208,0.00348783337635115
131,208,0.00272487830649758
135,208,0.00272084710514305
146,208,0.00311493530747864
148,208,0.00391368796159821
157,208,0.00319616452327969
158,208,0.00275896730806733
161,208,0.00364790875776269
165,208,0.00356723809456906
166,208,0.00286171538705821
173,208,0.00549623204786679
175,208,0.00282860282391903
185,208,0.00462836285397565
187,208,0.00370881092362115
188,208,0.0033137597720419
189,208,0.00350035379326764
200,208,0.00424645958185723
201,208,0.00280609322461582
203,208,0.00333350204729298
206,208,0.00295406109807995
22,210,0.00271801496993684
34,210,0.00292087445218816
53,210,0.00378229797518061
60,210,0.00304201171818245
93,210,0.00289796539868534
99,210,0.00347189724519908
103,210,0.00357616611502836
136,210,0.00281091205978825
147,210,0.00324471346361177
154,210,0.00296944316185002
165,210,0.00403592893681269
168,210,0.00310726432546643
187,210,0.00306928920725582
188,210,0.00275031658707886
205,210,0.00273654483754892
3,211,0.00303683232858776
11,211,0.00360873737392691
33,211,0.00284490663493432
35,211,0.00309367614046548
42,211,0.0037274619178892
43,211,0.00271690157184666
46,211,0.00343768778192264
49,211,0.00272991432018574
51,211,0.00277069356818414
63,211,0.003313443862823
71,211,0.00334822529257931
76,211,0.00315287926512734
101,211,0.00291996212824977
131,211,0.00424833617652822
133,211,0.00454949692535499
138,211,0.00309250191151227
140,211,0.00287350994038547
161,211,0.00278594457465765
172,211,0.00288861639851003
179,211,0.00318393215742382
200,211,0.00476519399080972
3,212,0.00387505346754246
14,212,0.00449438132427928
15,212,0.00374824686863839
16,212,0.00565044534723705
22,212,0.00441398587161504
27,212,0.00518038403191715
34,212,0.00286271513200123
35,212,0.00322751251990181
42,212,0.00282544993456552
45,212,0.00546542705921268
47,212,0.00344922906394199
49,212,0.00338385084545645
54,212,0.0029091819576979
56,212,0.00313324845934936
59,212,0.00407797507858411
62,212,0.00276252723848077
66,212,0.00365709438498536
71,212,0.00522689726258473
72,212,0.00602855451878995
77,212,0.00400307502418948
80,212,0.00472294155870069
81,212,0.00649286623285541
82,212,0.00272129248731119
84,212,0.00302261248823242
86,212,0.00370075261990011
93,212,0.00299732250340164
97,212,0.00340339595069392
100,212,0.00483200223400114
103,212,0.00308440130543807
118,212,0.00363604300857177
127,212,0.00336217711282023
132,212,0.00306208368105022
133,212,0.00527825068536409
142,212,0.00449084382124842
148,212,0.00274723115733957
153,212,0.00326847108763615
154,212,0.00272139450766229
161,212,0.00312558195363727
169,212,0.00345106485395607
176,212,0.00458935079613176
179,212,0.00571187086984292
185,212,0.00515288822790744
187,212,0.00334758501101088
190,212,0.00441855598821266
194,212,0.00307318663039402
199,212,0.00368492616184113
200,212,0.00344575008523238
201,212,0.00297452437612611
202,212,0.00368730094285696
203,212,0.00271160132306548
206,212,0.0037176147551648
208,212,0.00274780395782952
3,213,0.00270038509503709
24,213,0.00278308876268386
31,213,0.00407452160236893
38,213,0.00320182716315442
43,213,0.00275920279823991
63,213,0.00289498303314624
64,213,0.00323398947693388
71,213,0.00435179392668048
123,213,0.00368331783464006
131,213,0.00427365206557658
158,213,0.00280343366542518
200,213,0.0032607593118298
204,213,0.00324512079546949
211,213,0.00271532508261262
16,214,0.00272019183779892
26,214,0.00310367524902971
31,214,0.00315318884315321
55,214,0.00286611851261338
56,214,0.00421721513811362
59,214,0.00334717209000131
60,214,0.00304416982656115
61,214,0.00284445408888912
68,214,0.00373982755837095
79,214,0.002972651749704
82,214,0.00282021451597053
92,214,0.00300467167339941
93,214,0.00321770590070662
105,214,0.00289849314753876
106,214,0.00347228425320223
134,214,0.00350673540801809
135,214,0.00437902589683836
146,214,0.00275557039631712
154,214,0.00331591983373127
188,214,0.00293874105587008
206,214,0.0034021594992578
18,215,0.00294368975725328
32,215,0.0029220334957186
37,215,0.00274338676026176
47,215,0.00434913260610465
60,215,0.00306628092467671
92,215,0.00303257490695545
102,215,0.00297093853443271
125,215,0.00272315897674374
154,215,0.00358577937335108
167,215,0.00353309821522598
181,215,0.00304161803739493
194,215,0.00308402281496068
7,216,0.00287035913315167
46,216,0.00296552073960446
59,216,0.00313386792681338
61,216,0.00324124086069853
77,216,0.00413679698229558
91,216,0.00320091199465623
92,216,0.0028165848572705
110,216,0.00288447997128466
116,216,0.00269117162667282
154,216,0.00297857547708195
165,216,0.00347761493339422
169,216,0.00404021956506707
175,216,0.00270851188367569
185,216,0.00362530441569215
189,216,0.00319058477155798
206,216,0.00272080808887135
208,216,0.00350423898841255
210,216,0.00289196762911947
5,217,0.00312223690749365
7,217,0.00359025241995303
16,217,0.00285309769939382
22,217,0.00465431248585304
33,217,0.00363208178532238
35,217,0.00606369714502568
36,217,0.00360774520812885
41,217,0.00455017875577759
42,217,0.00284778735685422
46,217,0.00313354177186218
49,217,0.00318191633020807
54,217,0.00426672732183716
72,217,0.0027874273193787
74,217,0.00370140669301878
77,217,0.00309383970076438
79,217,0.00272036776876013
80,217,0.00441559829449645
81,217,0.00485417571030112
86,217,0.00331791155705958
87,217,0.00271207059108837
91,217,0.00286114611614373
94,217,0.0039839658852699
96,217,0.00512156521631966
115,217,0.00286942347436585
117,217,0.00339265992242334
122,217,0.00397535315198622
127,217,0.00610297979877144
134,217,0.0042749642882728
144,217,0.0040113328472596
147,217,0.00303631450251638
156,217,0.00309386983385507
169,217,0.00516042762193692
172,217,0.00400081740525733
173,217,0.00278910503340026
175,217,0.00449623189812312
176,217,0.00501786264073766
189,217,0.00310943771924145
205,217,0.00297094522325978
206,217,0.00297251119900591
212,217,0.00290256598343037
2,218,0.00309627406853285
7,218,0.00364837759394302
16,218,0.00313614324361462
26,218,0.00321933423467553
41,218,0.00302605861754166
45,218,0.00470689232753808
46,218,0.0034367598411955
56,218,0.00312287334679443
59,218,0.00297117050051526
61,218,0.00420716382163346
67,218,0.00280503241336878
75,218,0.00289548848426729
77,218,0.00418417178049951
80,218,0.00316595653593007
87,218,0.00426779955322572
95,218,0.00292652708939114
112,218,0.00322918713284926
117,218,0.00299705690539007
120,218,0.00480421881561415
127,218,0.00365248807252749
133,218,0.0029079314893105
135,218,0.00368155647594854
143,218,0.00418419835794461
148,218,0.00552069198948378
150,218,0.00313012258702865
154,218,0.00362177438434328
156,218,0.0031347928986335
165,218,0.0032990703245162
169,218,0.00273218617868227
173,218,0.00299212698921356
175,218,0.00336239608742665
176,218,0.00370517963839628
179,218,0.00496453485723417
187,218,0.00398176768447879
188,218,0.00277985951209753
189,218,0.0027133226641447
195,218,0.00372197042301317
198,218,0.00280212760120415
205,218,0.00274140080446492
206,218,0.0030365479089755
216,218,0.00372994422216585
2,219,0.00315325461666861
8,219,0.00379913147550241
17,219,0.00358511403817125
20,219,0.00278331224705335
21,219,0.0030061096212145
31,219,0.00357662490289813
34,219,0.00313860373475619
35,219,0.00297594290889381
44,219,0.0032685595186989
51,219,0.00278790981455993
79,219,0.0046336314352773
95,219,0.00289654423101016
103,219,0.00401347464538547
115,219,0.00327720458054541
127,219,0.00305356149899986
143,219,0.00354180968698971
166,219,0.00277923110143568
175,219,0.00356148460041149
181,219,0.00480964307650658
188,219,0.00332860309405813
191,219,0.00567624684586559
198,219,0.0052125359621224
206,219,0.00329947724968791
207,219,0.00281840197331173
218,219,0.00350540090734646
3,220,0.00304071758358692
27,220,0.00393536404706014
31,220,0.00396095844292794
39,220,0.00416933223245017
47,220,0.00314518787056318
54,220,0.0027011235228103
56,220,0.00439094310514175
74,220,0.00291996221021607
79,220,0.0027547618647766
86,220,0.00277262912835753
100,220,0.0033477859283761
127,220,0.00393815774247193
134,220,0.00287244192394628
135,220,0.00291655939577508
148,220,0.00325175020977704
149,220,0.00396132356305043
150,220,0.00318207203231221
197,220,0.00323747494002828
203,220,0.00280472726453066
206,220,0.00371446604452475
213,220,0.00349176594763816
14,221,0.00360132695030729
15,221,0.00279822150707857
27,221,0.00332292639829684
45,221,0.0027813388785177
52,221,0.00344691552559087
59,221,0.00354623273775572
65,221,0.00275951795445105
72,221,0.00324508098686544
83,221,0.00317168849650603
84,221,0.00278099028365295
90,221,0.00355565878492481
92,221,0.00443738990253882
97,221,0.00423019041088029
100,221,0.00462944080942177
104,221,0.00323338643649663
106,221,0.00323748741751768
121,221,0.00445419502009579
142,221,0.00293855639817524
153,221,0.00304789393902595
185,221,0.00322912400003851
190,221,0.00276598854476037
196,221,0.00314807697958162
206,221,0.00284311938894848
212,221,0.00357854442781524
7,222,0.00269200649480087
38,222,0.00299969873837998
190,222,0.00274795585179131
198,222,0.00298888344765352
10,223,0.00335703815814852
21,223,0.00344450765003582
99,223,0.00350391204055272
132,223,0.00282921028890272
22,224,0.0034739282066154
33,224,0.00301093262931628
35,224,0.00345661104484388
36,224,0.00288959360220759
82,224,0.00280936620044303
91,224,0.00271276892062068
96,224,0.00280291423990909
112,224,0.00326847723534914
115,224,0.00306259588837715
134,224,0.00368086281855161
147,224,0.00362841086689318
148,224,0.00324909846369377
154,224,0.00353101950693246
165,224,0.0039079632738793
169,224,0.00412333970303073
176,224,0.00322592753880499
187,224,0.00422259975184742
205,224,0.00457008114593282
212,224,0.00314556640650771
217,224,0.00288937747162251
218,224,0.00330410671295298
7,225,0.00269637734655958
13,225,0.00343670736983885
14,225,0.00440399300908842
15,225,0.00355286605017331
23,225,0.00302300137916791
25,225,0.00398617416311385
27,225,0.00295162590108974
34,225,0.00351281499863856
36,225,0.00303092435049122
42,225,0.00436832491379919
45,225,0.00490053096290646
59,225,0.0042795695417841
66,225,0.00421241568624971
69,225,0.00443655391047488
71,225,0.0032405041272311
75,225,0.00284459564697442
79,225,0.00487811229328713
80,225,0.0055327610302886
81,225,0.00298880207265091
83,225,0.00275841504500559
89,225,0.00421128522369318
90,225,0.00360497795500899
93,225,0.00312113541957568
95,225,0.0027412921548779
99,225,0.00357135754210537
100,225,0.00373103974790543
106,225,0.00290573675018781
117,225,0.00350853213680408
119,225,0.00281208883371282
132,225,0.00383863062820035
133,225,0.00380308422718829
137,225,0.00284370520965954
142,225,0.0048858101610069
148,225,0.00653590147054376
152,225,0.00294153679298358
160,225,0.00294056384734806
161,225,0.00286962436044104
162,225,0.00398198713567219
172,225,0.00329943185281428
173,225,0.00491917559435064
175,225,0.00293811232387378
189,225,0.00369241002217958
190,225,0.00332984477172406
191,225,0.00297026564838539
196,225,0.00401156178438202
198,225,0.00376192969304995
200,225,0.00331152043004438
202,225,0.00301777562619121
206,225,0.00401248674047067
212,225,0.00332258076859986
7,226,0.00328986625891057
66,226,0.00299115715113119
119,226,0.00299538345082376
7,227,0.00271296432510073
13,227,0.00358975596427105
31,227,0.00277989158861396
43,227,0.003387033243379
57,227,0.0030291007382394
64,227,0.00314745027297487
69,227,0.00270729774317101
79,227,0.00291813764395936
80,227,0.00304613962296501
90,227,0.00323655374153644
95,227,0.00281907684087421
117,227,0.00269980353036525
132,227,0.00292831203995678
162,227,0.0033443425771172
190,227,0.00390822498157418
191,227,0.0029839373556611
196,227,0.00289999168136868
198,227,0.00339432402343682
206,227,0.00322929970009692
225,227,0.00317173719392623
5,228,0.0029645276712083
6,228,0.00311887846754042
7,228,0.00434619049584751
8,228,0.00386518912490629
16,228,0.00496426674676545
26,228,0.00269719172175081
41,228,0.00538608996292284
42,228,0.00274695382547152
54,228,0.00321244815618622
59,228,0.00293299957781846
60,228,0.00270385229301523
69,228,0.00327702164066561
77,228,0.00539880021738778
79,228,0.00407337462771987
84,228,0.00314242760430715
87,228,0.00426992273258581
89,228,0.00279580173153007
98,228,0.00363737184297019
100,228,0.00279763316050553
119,228,0.00293860775843186
120,228,0.00362137751534223
126,228,0.00370143044473616
145,228,0.00294868444753281
152,228,0.00317755171757988
154,228,0.00383355944998176
155,228,0.00407097558886545
163,228,0.00286704136924842
165,228,0.00333559366402372
169,228,0.00274020859153602
175,228,0.00436085187457182
179,228,0.00272568154560316
188,228,0.0031198010239935
191,228,0.00356590884544853
198,228,0.00461923139058284
205,228,0.00325861817735908
206,228,0.00465587119901781
216,228,0.00378447477962578
217,228,0.0037179322691026
218,228,0.00456958055437199
219,228,0.00328647793924148
19,229,0.00332146959924257
35,229,0.00301487173919788
80,229,0.00306278998002719
90,229,0.00303112627203831
95,229,0.00295533433826339
96,229,0.00347672501500154
117,229,0.00277899851972411
176,229,0.00361450088531766
187,229,0.00334365937290731
190,229,0.00332150583453132
5,230,0.00271783384239907
6,230,0.00335051317012284
51,230,0.00277522370014408
56,230,0.00367277143197187
62,230,0.00331156298279146
72,230,0.00298968857969306
74,230,0.00288341219144301
86,230,0.00331425968425725
126,230,0.00300705371937682
134,230,0.00277246094925944
135,230,0.00351331278333285
197,230,0.00353441109649081
220,230,0.00291272386843823
8,231,0.00306033400594122
40,231,0.00286490199485326
73,231,0.00298902593971052
75,231,0.00345250797139485
88,231,0.00329725186710031
96,231,0.00276254184768116
108,231,0.00275057750524458
205,231,0.00384735831863991
7,232,0.00473848920894512
13,232,0.00378850229292013
14,232,0.00310563124777086
16,232,0.0036253526537431
21,232,0.00409758609895122
25,232,0.00317352797395618
31,232,0.00277878580856683
34,232,0.00311698741372302
36,232,0.00280402963513484
38,232,0.00395185504154805
42,232,0.00401674879496644
48,232,0.00481118673082495
52,232,0.0027456013194735
55,232,0.00281155516751169
56,232,0.00478695613005535
57,232,0.00280828353826889
59,232,0.00455114607946889
66,232,0.0055037729159131
71,232,0.00366749930874152
72,232,0.0031621665348437
74,232,0.00334923985797257
79,232,0.00363649589108982
80,232,0.00400032375026103
81,232,0.00309588044346832
86,232,0.00349367496075622
90,232,0.00278301075328706
91,232,0.00286770718217373
92,232,0.00351703455254221
93,232,0.00395751158136015
100,232,0.00479165301737839
102,232,0.00274978556900284
117,232,0.00315438318503946
126,232,0.00482497324565388
132,232,0.00425206994354141
135,232,0.00338722467002855
146,232,0.00275862267952724
148,232,0.00502147689377952
152,232,0.0030533922694574
162,232,0.00441442439855748
173,232,0.00300167782622331
188,232,0.00309742299525775
190,232,0.00345849449258896
191,232,0.00456524629355316
196,232,0.0029286643072219
198,232,0.00340293121408514
201,232,0.00297382009459432
206,232,0.00545723522560445
212,232,0.00294225124324144
214,232,0.00436096061564338
220,232,0.00297182371483353
225,232,0.00550817392673401
227,232,0.00321457410408031
228,232,0.00287122607348248
135,233,0.00322704422398182
149,233,0.00353867051595364
191,233,0.00272554480443721
204,233,0.00332554541464599
223,233,0.00314231634505847
34,234,0.00333820898152175
59,234,0.00284208935914597
90,234,0.00308126918680309
92,234,0.00280694789901164
97,234,0.0027971337784266
100,234,0.0028700100275281
115,234,0.00284441766466928
221,234,0.00330974267796064
7,235,0.00297199261732465
33,235,0.00318459927997199
34,235,0.00406088460714672
35,235,0.00321522032633535
69,235,0.00374761832774281
70,235,0.00345151915035515
72,235,0.0034237404170136
75,235,0.00285761552398032
100,235,0.00276413538579249
115,235,0.00286512032255318
125,235,0.00397107609772303
126,235,0.0031110840172972
133,235,0.00287726993470899
134,235,0.00338217451837453
147,235,0.0038769886133186
179,235,0.00350288020703954
190,235,0.00363808097813387
198,235,0.00428447638023676
212,235,0.00270616009561697
217,235,0.00277760225232467
228,235,0.00359341064848918
14,236,0.0031063005401266
16,236,0.00277298348943021
21,236,0.00284872895803317
30,236,0.00280898044513871
42,236,0.00304509101085119
49,236,0.00359507860154704
56,236,0.00359128814701565
60,236,0.00330376793800187
65,236,0.00308180660722553
67,236,0.00333549204693687
68,236,0.0030289417245287
77,236,0.00412854243649318
79,236,0.00471548341749552
87,236,0.00359305324961021
